Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
101,3.000,J ENG EDUC,3,0,0,0,0,0,1,0,0,0,0,2
102,,J INTELL FUZZY SYST,3,0,0,0,1,0,0,0,0,0,0,2
103,1.140,J SERV RES-US,3,0,0,0,0,3,0,0,0,0,0,0
104,1.410,MEDIA PSYCHOL,3,0,0,0,0,2,0,0,0,1,0,0
105,,RELIAB ENG SYST SAFE,3,0,0,1,0,0,0,1,0,0,0,1
106,1.167,SMALL GR RES,3,0,0,0,0,0,0,0,0,0,0,3
107,0.448,TRAV HUMAIN,3,0,0,0,0,0,0,2,0,0,0,1
108,,ADV ENG SOFTW,2,0,0,0,0,0,0,0,0,0,0,2
109,2.400,ANNU REV SOCIOL,2,0,0,0,1,0,0,0,0,1,0,0
110,,APPL SOFT COMPUT,2,0,0,0,0,0,0,0,0,1,0,1
111,,AUTOMAT CONSTR,2,0,0,0,0,0,0,0,0,0,0,2
112,0.119,CAN J ADM SCI,2,0,0,0,0,0,0,0,0,0,1,1
113,,CHINESE J ELECTRON,2,0,0,0,0,1,0,0,0,0,0,1
114,1.111,COGN SYST RES,2,0,0,0,0,2,0,0,0,0,0,0
115,2.179,COGNITIVE SCI,2,0,0,0,0,0,2,0,0,0,0,0
116,1.465,COMMUN THEOR,2,0,0,0,0,0,0,0,0,0,0,2
117,,COMP MED SY,2,0,0,0,0,0,0,0,0,0,0,2
118,,COMPUT APPL ENG EDUC,2,0,0,0,0,1,0,1,0,0,0,0
119,,COMPUT SECUR,2,0,0,1,0,0,0,0,0,0,0,1
120,1.487,CONTEMP EDUC PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
121,,DISTRIB PARALLEL DAT,2,0,0,0,0,0,0,0,0,0,1,1
122,,HUM-COMPUT INTERACT,2,0,0,0,1,1,0,0,0,0,0,0
123,,IASTED INT CONF INTE,2,0,0,0,1,0,0,0,0,0,0,1
124,,IEEE INTELL SYST,2,0,0,0,0,1,1,0,0,0,0,0
125,,IEEE INTERNET COMPUT,2,0,0,1,0,0,0,0,0,0,0,1
126,,IEEE T EDUC,2,0,0,0,0,0,0,1,0,0,0,1
127,,IEEE T IND INFORM,2,0,0,0,0,1,0,0,0,0,1,0
128,,IEEE T ROBOT,2,0,0,1,0,1,0,0,0,0,0,0
129,,IEEE-ASME T MECH,2,0,0,0,0,0,0,0,0,0,0,2
