Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
144,0.900,J ECON PSYCHOL,3,0,0,0,0,0,0,0,0,1,0,2
145, ,J EDUC COMPUT RES,3,0,0,0,0,1,0,0,0,1,1,0
146, ,J ELECT COMMERCE RES,3,0,0,0,0,2,1,0,0,0,0,0
147, ,J EXP BIOL,3,0,1,0,0,0,0,0,0,0,0,2
148, ,J EXP PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
149,2.408,J EXP PSYCHOL LEARN,3,0,1,0,0,0,0,0,1,0,0,1
150,0.539,J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
151,1.390,J SOC ISSUES,3,0,0,0,0,0,0,0,2,0,0,1
152,0.870,J SOC PERS RELAT,3,0,0,0,0,0,0,0,0,0,1,2
153,3.964,MARKET SCI,3,0,0,0,0,0,0,0,2,0,0,1
154, ,MENT MODELS,3,0,0,0,0,0,0,0,0,0,0,3
155, ,MULTIDIMENSIONAL SCA,3,0,0,0,0,0,0,0,0,0,0,3
156, ,ONTOLOGIES SILVER BU,3,0,0,0,0,1,0,2,0,0,0,0
157, ,P 11 ACM C HYP HYP S,3,0,0,0,0,0,0,0,3,0,0,0
158, ,P 12 ACM C HYP HYP A,3,0,0,0,0,0,0,3,0,0,0,0
159, ,P 38 HAW INT C SYST,3,0,0,3,0,0,0,0,0,0,0,0
160, ,P 4 DEC C CRIT COMP,3,0,0,3,0,0,0,0,0,0,0,0
161, ,P CHI,3,0,0,0,1,1,1,0,0,0,0,0
162, ,P CHI 2002 C HUM FAC,3,0,0,0,0,0,3,0,0,0,0,0
163, ,P CHI 2004 C HUM FAC,3,0,0,0,3,0,0,0,0,0,0,0
164, ,P CHI 2005 C HUM FAC,3,0,0,3,0,0,0,0,0,0,0,0
165, ,P CHI 2006 C HUM FAC,3,0,2,1,0,0,0,0,0,0,0,0
166, ,P DIS 2006,3,0,3,0,0,0,0,0,0,0,0,0
167, ,P IEEE S SEC PRIV,3,0,0,0,0,1,0,0,0,0,0,2
168, ,P INT C INT US INT,3,0,0,0,0,2,0,1,0,0,0,0
169, ,P SIGCHI C HUM FACT,3,0,0,2,0,1,0,0,0,0,0,0
170, ,PEOPLE COMPUTERS,3,0,0,0,0,0,0,1,2,0,0,0
171,2.615,PERS PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
172, ,PHYS REV E,3,0,0,0,2,0,1,0,0,0,0,0
173, ,PLANS SITUATED ACTIO,3,0,0,0,0,0,0,0,0,0,0,3
174,3.500,PSYCHOL METHODS,3,0,0,0,0,0,2,0,0,0,0,1
175,0.767,PSYCHOMETRIKA,3,0,0,0,0,0,0,0,0,0,0,3
176,2.030,PUBLIC OPIN QUART,3,0,0,0,1,0,0,0,1,0,1,0
177,1.167,SMALL GR RES,3,0,0,0,0,0,0,0,2,0,1,0
178, ,SOC PSYCHOL TELEC,3,0,0,0,0,0,0,0,0,0,0,3
179, ,SPEECH COMMUN,3,0,0,0,0,2,0,0,0,0,0,1
180, ,STUD CONFL TERROR,3,0,0,0,1,0,1,1,0,0,0,0
181,0.581,TERROR POLIT VIOLENC,3,0,0,0,0,0,0,1,0,1,0,1
182, ,US TODAY,3,0,0,1,1,0,0,1,0,0,0,0
183, ,2006 IEEE S VIS LANG,2,0,2,0,0,0,0,0,0,0,0,0
184, ,ACM T GRAPHIC,2,0,0,0,0,0,0,0,0,0,0,2
185, ,ADAPTIVE HYPERMEDIA,2,0,0,0,0,0,0,2,0,0,0,0
186, ,ADV CONSUM RES,2,0,0,0,0,0,0,0,0,0,0,2
187, ,ADV ENG INFORM,2,0,0,0,2,0,0,0,0,0,0,0
188, ,ADV KNOWLEDGE DISCOV,2,0,0,0,0,0,0,0,0,0,0,2
189,3.338,AM J SOCIOL,2,0,0,0,0,0,0,0,0,0,0,2
190,3.277,AM SOCIOL REV,2,0,0,0,0,0,0,0,0,0,2,0
191,1.963,ANNU REV INFORM SCI,2,0,0,0,0,0,1,0,0,0,0,1
192,1.257,APPL COGNITIVE PSYCH,2,0,0,0,0,1,0,1,0,0,0,0
193,0.948,APPL ERGON,2,0,0,0,1,0,1,0,0,0,0,0
194, ,BELIEF ATTITUDE INTE,2,0,0,0,0,0,0,0,0,0,0,2
195,0.574,BRIT J EDUC TECHNOL,2,0,0,0,1,1,0,0,0,0,0,0
196,1.987,BRIT J SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
197, ,BUILDING LARGE KNOWL,2,0,0,0,0,0,0,0,0,0,0,2
198,0.945,CALIF MANAGE REV,2,0,0,0,0,0,0,0,0,1,1,0
199,1.519,COGNITION INSTRUCT,2,0,0,0,0,1,0,0,0,0,0,1
200,1.465,COMMUN THEOR,2,0,0,0,0,0,0,0,0,0,0,2
201, ,COMMUNICATING TELEPH,2,0,0,0,0,0,0,0,0,0,0,2
202,2.367,COMPUT LINGUIST,2,0,0,0,0,0,0,0,0,0,1,1
203, ,COMPUT MEDIATED CO,2,0,0,0,0,0,0,0,0,0,0,2
204, ,COMPUT SUPPORTED C,2,0,0,0,0,0,0,0,0,0,0,2
205, ,DATA BASE ADV INF SY,2,0,0,0,0,0,0,1,0,0,1,0
206, ,DATA MIN KNOWL DISC,2,0,0,0,0,0,0,0,0,1,1,0
207, ,DES EVERYDAY THIN,2,0,0,0,0,0,0,0,0,0,0,2
208, ,DESCARTES ERROR EMOT,2,0,0,0,0,0,0,0,0,0,0,2
209, ,DIFFUSION INNOVATION,2,0,0,0,0,0,0,0,0,0,0,2
210,1.022,DISCOURSE PROCESS,2,0,0,0,0,0,0,1,0,0,1,0
211,2.231,EDUC PSYCHOL-US,2,0,0,0,0,2,0,0,0,0,0,0
212, ,EMOTION ADAPTATION,2,0,0,0,0,0,0,0,0,0,0,2
213, ,EMOTIONAL EXPRESSION,2,0,0,0,0,0,0,0,0,0,0,2
214, ,EMOTIONS WORK,2,0,0,0,0,0,0,0,0,2,0,0
215, ,ENCY HUM BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
216, ,EXP BRAIN RES,2,0,0,0,0,1,0,0,0,0,0,1
217, ,EXPERT SYST APPL,2,0,0,0,0,2,0,0,0,0,0,0
218, ,FLOW PSYCHOL OPTIMAL,2,0,0,0,0,0,0,0,0,0,0,2
219, ,FRONTIERS ARTIFICIAL,2,0,0,0,0,2,0,0,0,0,0,0
220, ,FUNOLOGY USABILITY E,2,0,0,0,1,1,0,0,0,0,0,0
221, ,GAM DEV C SAN JOS CA,2,0,0,0,1,1,0,0,0,0,0,0
222,0.787,GROUP ORGAN MANAGE,2,0,0,0,0,0,1,0,0,1,0,0
223, ,HANDB HUM FACTORS WE,2,0,0,2,0,0,0,0,0,0,0,0
224, ,HANDB SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
225, ,HEARING RES,2,0,0,0,0,0,0,0,0,0,1,1
226, ,HUM PROBL SOLVING,2,0,0,0,0,0,0,0,0,0,0,2
227, ,IEEE INTERNET COMPUT,2,0,0,0,0,0,0,0,1,0,0,1
228, ,IEEE SPECTRUM,2,0,0,1,0,0,0,0,0,0,0,1
229, ,IEEE T NEUR SYS REH,2,0,0,0,0,2,0,0,0,0,0,0
230, ,IEEE T NEURAL NETWOR,2,0,0,0,0,0,0,1,0,0,0,1
231, ,IN PRESS COMPUTER ED,2,0,0,0,0,0,0,0,0,0,0,2
232, ,IN PRESS DECISION SU,2,0,1,0,0,0,0,0,0,0,0,1
233, ,INFORM COMMUN,2,0,0,0,1,0,0,0,1,0,0,0
234, ,INFORM TECHNOL,2,0,0,0,0,0,0,0,1,0,0,1
235, ,INFORM VISUALIZATION,2,0,0,0,0,0,1,0,1,0,0,0
236, ,INMATES RUNNING ASYL,2,0,0,0,0,0,0,0,0,2,0,0
237,1.186,INT J ELECTRON COMM,2,0,0,0,0,1,0,0,0,0,0,1
238, ,INT J INTELL SYST,2,0,0,1,0,0,0,0,0,0,0,1
239,0.804,INT J SERV IND MANAG,2,0,0,0,2,0,0,0,0,0,0,0
240, ,INTERNET HIGHER ED,2,0,0,0,0,0,2,0,0,0,0,0
241,1.180,J ACAD MARKET SCI,2,0,0,0,0,0,0,0,0,1,0,1
242, ,J ACM,2,0,0,0,1,0,0,0,0,0,0,1
243,1.043,J ADVERTISING,2,0,0,0,0,0,1,0,0,0,0,1
244,0.395,J ADVERTISING RES,2,0,0,0,0,0,0,0,1,0,0,1
245, ,J ENG TECHNOL MANAGE,2,0,0,0,0,0,1,0,0,0,0,1
246,1.172,J ENVIRON PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
247, ,J KNOWLEDGE MANAGEME,2,0,0,0,0,2,0,0,0,0,0,0
248, ,J MANAGE ISSUES,2,0,0,1,0,0,0,0,0,0,0,1
249,2.474,J MEM LANG,2,0,0,0,1,0,0,0,0,0,0,1
250, ,J MICROCOMPUT APPL,2,0,0,0,0,0,0,0,0,0,0,2
251,2.331,J PERS,2,0,0,0,0,0,0,0,0,0,0,2
