Cited Journal Data: JOURNAL OF CHILD LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
121,0.500,JPN PSYCHOL RES,3,0,0,1,0,0,0,1,0,0,0,1
122,0.344,LANG EDUC-UK,3,0,0,1,0,0,0,0,0,0,0,2
123,1.884,LANGUAGE,3,0,0,0,0,0,0,0,0,0,1,2
124,2.020,LAW HUMAN BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
125,0.783,LEARN CULT SOC INTER,3,0,0,0,0,0,0,0,0,0,0,3
126,0.506,LINGUISTICS,3,0,0,0,0,0,0,0,0,0,1,2
127,4.940,PSYCHOL SCI,3,1,0,0,0,0,0,0,1,0,0,1
128,0.586,SPAN J PSYCHOL,3,0,0,0,1,0,0,0,0,0,0,2
129,3.063,TOP COGN SCI,3,0,0,0,0,0,0,0,0,0,0,3
130,21.965,TRENDS COGN SCI,3,0,1,0,1,0,0,0,0,0,0,1
131,0.309,UNIV PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
132,,Z GER LINGUISTIK,3,0,0,0,0,0,0,0,0,0,0,3
133,,ANN NY ACAD SCI,2,0,0,0,0,0,0,0,0,0,0,2
134,0.440,ANN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
135,0.960,ANNU REV APPL LINGUI,2,0,0,1,0,0,1,0,0,0,0,0
136,0.222,ANTHROPOLOGIST,2,0,0,0,0,0,0,0,0,0,0,2
137,,APHASIOLOGY,2,0,0,0,0,0,0,0,1,0,1,0
138,0.216,AUST J EDUC,2,0,0,1,0,0,0,1,0,0,0,0
139,,B MATH BIOL,2,0,0,0,0,0,0,0,0,0,0,2
140,,CEREB CORTEX,2,0,1,0,0,0,0,0,0,0,0,1
141,1.692,CHILD CARE HLTH DEV,2,0,0,0,0,1,0,0,0,0,0,1
142,2.032,CHILD PSYCHIAT HUM D,2,0,0,0,0,0,0,0,1,0,0,1
143,,CORTEX,2,0,0,0,0,0,0,0,0,0,0,2
144,0.887,DISCOURSE PROCESS,2,0,0,0,0,1,0,0,0,0,0,1
