Cited Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
231,2.059,J ENG EDUC,3,0,0,2,0,0,0,1,0,0,0,0
232,1.617,J HEALTH COMMUN,3,0,0,0,0,0,1,0,0,0,0,2
233,0.455,J ORGAN END USER COM,3,0,0,1,1,1,0,0,0,0,0,0
234,,J ROY SOC MED,3,0,0,0,0,0,2,1,0,0,0,0
235,,KNOWL-BASED SYST,3,0,0,1,1,0,0,0,1,0,0,0
236,,MAN TECHN KNOWL,3,0,0,3,0,0,0,0,0,0,0,0
237,,MECH MACH SCI,3,0,0,0,0,0,0,0,2,0,1,0
238,,PEERJ,3,0,1,1,0,0,0,1,0,0,0,0
239,0.546,PERCEPT MOTOR SKILL,3,0,0,0,1,1,0,0,0,0,0,1
240,,PREV MED,3,0,0,1,0,1,1,0,0,0,0,0
241,0.488,PSYCHOL ERZ UNTERR,3,0,0,0,0,0,0,2,1,0,0,0
242,0.560,PSYCHOL REP,3,0,0,0,0,1,2,0,0,0,0,0
243,4.940,PSYCHOL SCI,3,0,0,0,0,0,0,3,0,0,0,0
244,16.833,PSYCHOL SCI PUBL INT,3,0,0,1,1,0,0,0,0,0,0,1
245,0.748,READ TEACH,3,0,1,0,0,1,0,1,0,0,0,0
246,,REC TRENDS SOC,3,0,0,0,0,0,1,0,1,0,0,1
247,0.568,RES PRACT PERS SEV D,3,1,2,0,0,0,0,0,0,0,0,0
248,0.806,RES SCI EDUC,3,0,0,0,0,0,1,0,0,1,0,1
249,,REV ROUM SCI TECH-EL,3,0,1,1,0,0,0,0,0,0,0,1
250,0.483,S AFR J EDUC,3,0,0,0,0,0,3,0,0,0,0,0
251,,SAFETY SCI,3,0,0,0,0,2,0,1,0,0,0,0
252,1.038,STUD HIGH EDUC,3,0,0,0,1,0,1,0,1,0,0,0
253,0.750,TEACH COLL REC,3,0,0,0,1,1,1,0,0,0,0,0
254,1.563,TECHNOL ECON DEV ECO,3,0,0,0,0,2,0,1,0,0,0,0
255,,TECHNOL HEALTH CARE,3,0,0,0,1,1,0,0,0,0,0,1
256,0.551,TEXT TALK,3,0,0,0,0,0,0,1,0,1,0,1
257,0.533,TRAV HUMAIN,3,0,0,0,0,0,0,1,0,2,0,0
258,0.710,Z ENTWICKL PADAGOGIS,3,0,0,0,0,0,0,0,0,2,0,1
259,0.299,Z ERZIEHWISS,3,0,0,0,2,0,0,1,0,0,0,0
260,,2014 10 INT C DIG,2,2,0,0,0,0,0,0,0,0,0,0
261,,2014 INT C ADV ED,2,0,0,0,2,0,0,0,0,0,0,0
262,,2014 IST C P,2,0,1,0,0,0,0,0,0,1,0,0
263,2.070,ACCIDENT ANAL PREV,2,0,0,0,0,0,1,0,1,0,0,0
264,,ACCREDIT QUAL ASSUR,2,0,0,0,0,0,2,0,0,0,0,0
265,2.764,ADDICT BEHAV,2,0,0,0,0,2,0,0,0,0,0,0
266,1.154,ADICCIONES,2,0,0,1,0,0,0,1,0,0,0,0
267,,ADV SOC SCI EDUC HUM,2,0,0,1,0,1,0,0,0,0,0,0
268,,AM J PHYS,2,0,1,0,0,1,0,0,0,0,0,0
269,,AMFITEATRU ECON,2,0,0,0,1,0,0,1,0,0,0,0
270,0.440,ANN PSYCHOL,2,0,0,0,0,0,0,2,0,0,0,0
271,,APPL MATH MODEL,2,0,0,0,0,2,0,0,0,0,0,0
272,0.623,ASIAN J SOC PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
273,1.679,ASSIST TECHNOL,2,0,2,0,0,0,0,0,0,0,0,0
274,3.639,AUTISM,2,0,0,0,0,1,0,0,0,0,0,1
275,,BMC MED INFORM DECIS,2,0,0,0,0,0,1,0,1,0,0,0
276,2.841,BRIT J DEV PSYCHOL,2,1,0,0,1,0,0,0,0,0,0,0
277,2.000,BRIT J EDUC PSYCHOL,2,1,0,0,0,0,0,1,0,0,0,0
278,,CBE-LIFE SCI EDUC,2,0,0,0,1,0,1,0,0,0,0,0
279,,COGN COMPUT,2,0,0,0,0,0,0,0,0,1,0,1
280,2.446,COGNITIVE SCI,2,0,0,0,0,0,0,0,1,1,0,0
281,0.297,COMMUNICATIONS-GER,2,0,0,0,0,0,0,1,0,0,0,1
282,,CONCURR COMP-PRACT E,2,0,0,0,0,0,2,0,0,0,0,0
