Cited Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
144,2.818,TRANSPORT RES C-EMER,8,0,0,3,0,1,0,0,0,0,0,4
145,,2014 IEEE INT INT C,7,0,0,0,0,1,2,1,0,1,0,2
146,0.922,ACM T AUTON ADAP SYS,7,0,1,0,0,0,0,1,0,0,0,5
147,1.170,ACM T SOFTW ENG METH,7,0,0,0,0,0,0,0,1,0,0,6
148,,APPL MATH INFORM SCI,7,0,2,0,0,1,0,0,0,0,2,2
149,0.319,CHINESE J ELECTRON,7,0,0,0,0,2,0,0,0,1,0,4
150,0.831,COGN SYST RES,7,0,0,0,0,1,0,0,0,0,0,6
151,,COMP MED SY,7,0,0,0,1,0,1,0,1,0,0,4
152,1.240,COMPUT BIOL MED,7,0,0,0,1,1,1,0,0,0,0,4
153,1.642,COMPUT GRAPH FORUM,7,0,0,0,0,0,0,0,0,1,0,6
154,1.287,COMPUT IND,7,0,0,0,0,2,0,0,0,0,0,5
155,1.897,COMPUT METH PROG BIO,7,0,0,1,0,0,0,0,0,0,1,5
156,1.861,COMPUT OPER RES,7,0,0,0,0,1,0,0,0,0,0,6
157,0.997,CONCURR COMP-PRACT E,7,0,0,0,2,1,0,0,3,0,0,1
158,2.366,EVOL COMPUT,7,0,0,1,0,1,0,0,0,0,0,5
159,,IEEE INTL CONF IND I,7,0,0,0,1,1,1,0,0,0,0,4
160,2.615,IEEE T CIRC SYST VID,7,0,0,0,0,0,0,0,0,0,0,7
161,0.526,INT J ADV ROBOT SYST,7,0,0,0,0,0,1,0,0,0,1,5
162,3.810,INT J COMPUT VISION,7,0,0,0,0,0,0,0,0,0,1,6
163,,INT J ELEC POWER,7,0,0,1,0,0,0,0,0,0,1,5
164,2.540,INT J ROBOT RES,7,0,0,0,0,0,0,0,0,0,0,7
165,0.576,J APPL LOGIC,7,0,0,0,0,0,0,0,0,0,0,7
166,,J APPL MATH,7,0,0,0,0,1,0,0,0,0,0,6
167,2.126,J BIOMED INFORM,7,0,0,0,0,0,1,0,0,0,0,6
168,3.654,MED IMAGE ANAL,7,0,0,0,0,0,0,1,0,0,0,6
169,,PROC CIRP,7,0,0,0,0,0,1,0,0,0,2,4
170,,PROCD SOC BEHV,7,0,0,0,1,1,0,0,0,0,0,5
171,0.688,ROBOTICA,7,0,0,0,0,0,0,1,0,0,0,6
172,,SAF REL RISK ANAL,7,0,0,0,0,0,1,1,0,0,0,5
173,5.578,SCI REP-UK,7,0,0,0,0,0,1,0,0,0,0,6
174,1.408,SOFTW SYST MODEL,7,0,0,0,0,0,1,0,0,0,2,4
175,1.594,WIRES DATA MIN KNOWL,7,0,0,1,0,0,0,1,0,0,0,5
176,,2014 WORLD C COMP,6,0,0,0,1,0,0,0,0,0,0,5
