Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
128, ,CHILDES PROJECT TOOL,2,0,0,0,0,0,0,0,2,0,0,0
129, ,COGN AFFECT BEHAV NE,2,0,0,0,1,0,1,0,0,0,0,0
130, ,COGNITIVE MODELS SPE,2,0,0,0,0,0,0,0,0,0,0,2
131, ,CONCISE ENCY GRAMMAT,2,0,0,0,0,0,0,0,0,2,0,0
132, ,CONSTRUCTING LANGUAG,2,0,0,0,0,2,0,0,0,0,0,0
133, ,CULT HIST GESTUR,2,0,0,0,0,0,0,0,0,0,0,2
134,1.516,EDUC PSYCHOL REV,2,0,0,0,0,0,0,0,0,0,1,1
135, ,ELEMENTS DISCOURSE U,2,0,0,0,0,0,0,0,0,0,0,2
136, ,EMERGENCE LANGUAGE,2,0,0,0,0,0,0,0,0,2,0,0
137, ,ERRORS LINGUIST PE,2,0,0,0,0,0,0,0,0,0,0,2
138, ,FOLIA LINGUIST,2,0,0,0,0,0,2,0,0,0,0,0
139, ,HDB PSYCHOLINGUISTIC,2,0,0,0,0,0,0,0,0,0,0,2
140, ,HUM BRAIN MAPP,2,1,1,0,0,0,0,0,0,0,0,0
141, ,IN PRESS J MEMORY LA,2,0,0,0,0,0,0,0,0,0,0,2
142, ,IN PRESS LANGUAGE SP,2,0,0,0,0,0,0,0,0,0,0,2
143, ,IN PRESS PROCESSING,2,0,0,0,0,0,0,0,0,0,0,2
144,0.984,INT J LANG COMM DIS,2,0,0,0,0,1,0,0,1,0,0,0
145, ,INTERLANGUAGE PHONOL,2,0,0,0,0,0,0,0,0,0,0,2
146,3.212,J AUTISM DEV DISORD,2,0,0,1,0,0,1,0,0,0,0,0
147,1.156,J COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
148,0.600,J LANG SOC PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
149, ,LANG COMPREH ACQUIS,2,0,0,0,0,0,0,0,0,0,0,2
150,0.417,LANG LEARN,2,0,0,0,0,0,0,0,0,0,0,2
151, ,LANGUAGE ACQUISTION,2,0,0,0,0,0,0,0,0,0,0,2
152, ,LANGUAGE DEV,2,0,0,0,0,0,0,0,0,0,0,2
153, ,LANGUAGE DEV EXCEPTI,2,0,0,0,0,0,0,0,0,0,0,2
154, ,LANGUAGE MIND ADV ST,2,0,0,0,0,2,0,0,0,0,0,0
155, ,LANGUAGE TYPOLOGY SY,2,0,0,0,0,0,0,0,0,0,0,2
156, ,LOCATING LANGUAGE TI,2,0,0,0,0,0,0,0,0,0,0,2
157,1.403,MEMORY,2,0,0,0,0,0,0,1,0,0,0,1
158, ,MENT MODELS INTERP,2,0,0,0,0,0,0,2,0,0,0,0
159, ,MORPHOL PRODUC,2,0,0,0,0,0,0,1,0,1,0,0
160, ,MOTOR SENSORY PROCES,2,0,0,0,0,0,0,0,0,0,0,2
161, ,NAT REV NEUROSCI,2,0,0,0,0,1,1,0,0,0,0,0
162, ,NEURON,2,0,0,0,1,1,0,0,0,0,0,0
163, ,NEUROREPORT,2,0,0,0,0,1,0,0,0,0,1,0
164, ,NIEUWE TAALGIDS,2,0,0,0,0,0,0,0,0,0,0,2
165, ,OXFORD HDB PSYCHOLIN,2,2,0,0,0,0,0,0,0,0,0,0
166, ,P 14 INT C PHON SCI,2,0,0,0,0,0,0,0,0,2,0,0
167, ,P 20 ANN C COGN SCI,2,0,0,0,0,0,0,0,0,0,2,0
168, ,P 21 ANN C COGN SCI,2,0,0,0,0,0,0,0,0,2,0,0
169, ,P 26 ANN M COGN SCI,2,0,0,0,2,0,0,0,0,0,0,0
170, ,PEABODY PICTURE VOCA,2,0,0,0,0,0,0,0,0,0,0,2
171,4.763,PERS SOC PSYCHOL REV,2,0,0,1,1,0,0,0,0,0,0,0
172, ,PHILOS T R SOC B,2,0,0,0,0,0,0,0,0,0,0,2
173, ,PHONETICALLY BASED P,2,0,0,0,2,0,0,0,0,0,0,0
174, ,PHONETICS PHONOLOGY,2,0,0,0,0,2,0,0,0,0,0,0
175, ,PHONOLOGY YEARB,2,0,0,0,0,0,0,0,0,0,0,2
176, ,PRAAT DOING PHONETIC,2,0,0,1,1,0,0,0,0,0,0,0
177, ,PROSODIC TYPOLOGY PH,2,0,0,2,0,0,0,0,0,0,0,0
178,0.300,PSYCHOL BELG,2,0,0,0,0,0,0,0,0,0,2,0
179,3.500,PSYCHOL METHODS,2,0,0,0,0,0,0,0,0,0,0,2
180, ,PSYCHOL READ,2,0,0,0,0,0,0,0,0,0,0,2
181,0.167,PSYCHOLOGIA,2,0,0,0,0,0,0,0,2,0,0,0
182,0.767,PSYCHOMETRIKA,2,0,0,0,0,0,0,0,0,0,0,2
183,1.148,READ RES QUART,2,0,0,0,0,0,0,0,0,0,0,2
184, ,READ WRIT,2,0,0,0,0,0,1,0,0,0,0,1
185, ,RECENT ADV PSYCHOL L,2,0,0,0,0,0,0,0,0,0,0,2
186, ,RIV LINGUISTICA,2,0,0,0,0,0,0,0,0,0,0,2
187,2.676,SCI STUD READ,2,0,0,0,0,0,1,0,0,0,0,1
188,2.067,SOC PSYCHOL QUART,2,0,0,0,0,0,0,0,0,0,0,2
189, ,SPEAKING,2,0,0,0,0,0,0,0,0,0,0,2
190, ,SYNTAX SEMANTICS,2,0,0,0,0,0,0,0,0,0,0,2
191, ,THESIS JOHNS HOPKINS,2,0,0,1,0,1,0,0,0,0,0,0
192, ,THESIS U MASS,2,0,0,0,0,1,0,0,0,0,0,1
193, ,UNIVERSALS HUM LAN,2,0,0,0,0,0,0,0,0,0,0,2
194, ,USING LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
195, ,WORKING MEMORY,2,0,0,0,0,0,0,0,0,0,0,2
196, ,WORLDS MAJOR LANGUAG,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
