Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
111, ,HDB COLL READING STU,2,0,0,0,0,0,0,0,2,0,0,0
112, ,HIGHER ED HDB THEORY,2,0,0,0,0,0,0,0,0,0,0,2
113, ,HUM-COMPUT INTERACT,2,0,0,0,0,0,0,0,1,0,0,1
114, ,IEEE SOFTWARE,2,0,0,0,0,0,0,1,0,0,0,1
115, ,IIE TRANS,2,0,0,0,0,0,0,0,0,0,0,2
116, ,IMPROVE ACAD,2,1,1,0,0,0,0,0,0,0,0,0
117, ,IN PRESS COMPUTER AP,2,0,0,0,0,0,0,0,0,0,0,2
118, ,IN PRESS COMPUTERS E,2,0,0,0,0,0,0,0,0,0,0,2
119, ,INFORMATICS EDUC,2,0,0,2,0,0,0,0,0,0,0,0
120,0.938,INT J INTERCULT REL,2,0,0,0,1,0,0,0,0,0,0,1
121, ,INT J PROJECT MANAGE,2,0,0,1,0,0,0,0,1,0,0,0
122,0.541,INT J SCI EDUC,2,0,0,0,0,0,0,0,0,1,0,1
123, ,INTEGRATIVE LEARN,2,1,0,0,1,0,0,0,0,0,0,0
124, ,ITICSE 05 P 10 ANN C,2,0,0,2,0,0,0,0,0,0,0,0
125,3.047,J APPL PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
126, ,J COLL READING LEARN,2,0,0,0,0,0,0,0,0,2,0,0
127, ,J COLL SCI TEACH,2,0,2,0,0,0,0,0,0,0,0,0
128, ,J CONSTR ENG M ASCE,2,0,0,2,0,0,0,0,0,0,0,0
129,1.926,J MANAGE STUD,2,0,0,1,0,0,0,0,0,0,0,1
130,1.739,J MARKETING RES,2,0,0,0,0,0,0,0,0,0,0,2
131, ,J MATH BEHAV,2,0,0,1,0,1,0,0,0,0,0,0
132, ,J READING PSYCHOL,2,0,0,0,0,0,0,0,2,0,0,0
133, ,J TECH WRITING,2,0,0,1,0,0,0,0,0,0,0,1
134, ,LANDMARK ESSAYS WRIT,2,0,0,0,0,0,0,0,0,0,0,2
135,1.029,LEARN INSTR,2,0,0,0,0,1,0,0,0,0,0,1
136, ,MULTIMEDIA LEARN,2,0,0,0,0,0,0,2,0,0,0,0
137, ,NAT EXPERTISE,2,0,0,0,0,0,0,0,0,0,0,2
