Cited Journal Data: COGNITIVE SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
65,,PROCD SOC BEHV,13,0,0,0,0,0,0,0,0,2,0,11
66,,COGN COMPUT,12,0,0,1,0,0,1,0,1,1,0,8
67,3.162,J RES SCI TEACH,12,0,0,1,1,0,0,1,0,0,0,9
68,7.972,PSYCHOL REV,12,0,1,1,1,1,0,1,1,0,1,5
69,2.825,SCI EDUC,12,0,0,0,1,0,0,0,0,0,0,11
70,20.771,BEHAV BRAIN SCI,11,1,2,2,1,0,1,0,0,0,0,4
71,2.285,J EXP SOC PSYCHOL,11,0,0,1,0,0,2,0,2,0,0,6
72,1.621,LEARN INDIVID DIFFER,11,0,3,0,0,1,0,2,1,0,0,4
73,0.647,LINGUA,11,0,0,0,2,0,1,0,0,1,0,7
74,2.964,PSYCHOL LEARN MOTIV,11,0,1,1,1,1,0,0,0,0,1,6
75,0.634,SCI EDUC-NETHERLANDS,11,0,0,0,1,0,0,1,0,0,0,9
76,2.009,BILING-LANG COGN,10,0,2,1,1,0,1,0,2,0,0,3
77,,FRONT NEUROSCI-SWITZ,10,0,1,0,5,2,0,0,0,0,0,2
78,1.694,HUM FACTORS,10,0,1,0,0,0,0,0,0,0,0,9
79,0.633,J PSYCHOLINGUIST RES,10,0,0,0,1,2,0,1,1,0,1,4
80,2.070,J SPEECH LANG HEAR R,10,0,1,1,0,0,1,0,1,1,2,3
81,1.884,LANGUAGE,10,0,0,0,2,0,2,1,1,1,2,1
82,0.639,NAT LANG ENG,10,0,0,0,1,1,0,0,0,0,0,8
83,,NEURAL NETWORKS,10,0,0,1,0,0,1,1,0,0,0,7
84,0.806,RES SCI EDUC,10,0,0,0,0,0,0,0,0,2,0,8
85,,DESIGN STUD,9,0,0,1,1,0,0,0,0,1,0,6
86,0.887,DISCOURSE PROCESS,9,0,0,1,1,0,0,0,0,4,0,3
87,4.085,J COGNITIVE NEUROSCI,9,0,0,0,1,0,0,0,0,0,1,7
88,1.836,J EXP PSYCHOL-APPL,9,0,0,0,0,1,1,0,0,0,1,6
89,2.609,J MATH PSYCHOL,9,0,0,0,3,0,0,4,0,0,1,1
90,,J MECH DESIGN,9,0,0,0,0,0,0,0,0,0,0,9
91,1.489,J NEUROLINGUIST,9,0,1,2,0,0,0,0,0,0,1,5
92,,J VISION,9,0,0,1,0,0,0,0,0,0,1,7
93,,NEUROCOMPUTING,9,0,0,0,0,0,0,0,0,0,0,9
94,,PLOS COMPUT BIOL,9,0,1,0,1,0,1,0,0,1,0,5
95,1.461,THINK SKILLS CREAT,9,0,0,0,0,1,0,0,1,1,0,6
96,1.921,VIS COGN,9,1,0,0,1,0,1,1,2,0,0,3
97,1.321,APPL COGNITIVE PSYCH,8,0,0,1,0,2,0,2,0,0,0,3
98,2.928,BEHAV RES METHODS,8,0,2,1,0,0,1,0,2,0,1,1
99,,CBE-LIFE SCI EDUC,8,0,0,0,0,0,0,0,0,0,1,7
100,1.018,EDUC TECHNOL SOC,8,0,0,0,0,0,0,0,0,0,0,8
101,,EXP BRAIN RES,8,1,0,0,0,1,1,0,0,1,0,4
102,,IEEE INT CONF ADV LE,8,0,0,0,0,0,0,0,0,0,0,8
103,0.575,INT J SCI MATH EDUC,8,0,0,0,0,0,1,0,0,0,0,7
104,,J CHEM EDUC,8,0,0,1,0,0,0,0,0,0,0,7
105,0.670,J EDUC COMPUT RES,8,0,0,0,0,0,0,0,0,0,0,8
106,,J NEUROSCI,8,0,0,1,0,1,0,1,0,0,0,5
107,0.430,LIT LINGUIST COMPUT,8,0,0,0,0,0,0,0,0,0,1,7
108,,P ROY SOC B-BIOL SCI,8,0,1,0,1,1,0,1,2,0,1,1
109,,TOPOI-INT REV PHILOS,8,0,0,1,0,0,0,2,0,0,1,4
110,3.264,CHILD DEV PERSPECT,7,0,1,1,0,1,0,0,0,0,0,4
111,,COGN AFFECT BEHAV NE,7,0,1,0,0,0,1,0,0,0,0,5
112,5.678,CURR DIR PSYCHOL SCI,7,0,1,0,0,0,1,0,1,1,2,1
113,,DECIS SUPPORT SYST,7,0,0,0,0,1,0,0,0,0,0,6
114,,INT CONF ACOUST SPEE,7,0,0,0,0,1,0,0,0,0,1,5
115,1.244,INTERACT STUD,7,0,0,2,0,1,0,1,0,1,0,2
116,,J BIOMED INFORM,7,0,0,0,0,0,0,0,0,0,0,7
117,1.087,J EXP EDUC,7,0,0,0,0,0,0,0,0,0,0,7
118,2.312,J LEARN SCI,7,0,0,1,0,1,0,0,0,0,0,5
119,,NEUROINFORMATICS,7,0,0,0,1,0,0,0,2,0,1,3
120,9.546,PERSPECT PSYCHOL SCI,7,0,1,0,0,0,0,1,0,1,0,4
121,0.784,PHILOS PSYCHOL,7,0,0,0,1,0,0,0,0,1,0,5
122,7.372,SOC COGN AFFECT NEUR,7,0,0,0,1,0,2,0,1,0,0,3
123,1.512,APPL PSYCHOLINGUIST,6,0,0,0,0,0,1,0,0,2,0,3
124,1.318,BRIT J EDUC TECHNOL,6,0,0,0,0,0,0,0,0,0,1,5
125,,FRONT BEHAV NEUROSCI,6,0,0,0,0,1,0,1,1,1,0,2
126,,FRONT COMPUT NEUROSC,6,0,0,0,0,0,0,2,0,0,0,4
127,,IEEE T COMP INTEL AI,6,0,0,0,0,0,0,0,0,0,0,6
128,0.850,INT J HUM-COMPUT INT,6,0,0,0,0,0,0,0,0,0,1,5
129,,INTERDISC EVOL RES,6,0,1,1,0,1,0,0,1,0,1,1
130,1.480,J BUS RES,6,0,0,0,0,0,0,0,0,1,0,5
131,0.486,J LEGAL EDUC,6,0,0,0,0,0,0,0,0,0,0,6
132,5.031,J PERS SOC PSYCHOL,6,0,0,0,0,0,3,0,0,0,0,3
133,,LECT NOTES ARTIF INT,6,0,0,0,0,1,0,0,0,0,0,5
134,,NEUROSCI BIOBEHAV R,6,0,0,0,1,0,1,0,0,1,0,3
135,0.067,POZ STUD CONTEMP LIN,6,0,0,0,0,1,0,0,0,1,0,4
136,0.387,REV COGN LINGUIST,6,0,0,0,0,1,0,0,0,0,0,5
137,,SPRINGER P MATH STAT,6,0,1,1,0,0,1,0,0,0,1,2
138,1.803,AGING NEUROPSYCHOL C,5,0,0,0,1,0,2,0,0,0,1,1
139,,AI MAG,5,0,0,0,0,0,0,0,1,0,0,4
140,,ANIM COGN,5,0,0,0,0,1,0,0,0,0,0,4
141,,ANN NY ACAD SCI,5,0,0,2,0,0,0,0,0,1,0,2
142,2.023,APPL ERGON,5,0,0,0,0,0,0,0,0,0,1,4
143,0.891,BEHAV INFORM TECHNOL,5,0,0,0,0,0,0,0,0,0,0,5
144,2.841,BRIT J DEV PSYCHOL,5,2,0,0,0,1,0,1,0,0,0,1
145,,CEREB CORTEX,5,0,0,0,0,0,0,0,0,0,0,5
146,2.073,COGN NEUROPSYCHOL,5,0,0,0,0,1,0,0,0,0,0,4
147,2.172,COGNITIVE DEV,5,1,0,0,0,3,0,0,0,0,0,1
148,,DEV PSYCHOBIOL,5,0,0,0,1,1,0,1,0,0,0,2
149,1.420,ETR&D-EDUC TECH RES,5,0,0,0,0,1,1,0,0,0,0,3
150,2.076,EXP PSYCHOL,5,0,0,1,0,0,1,1,1,0,1,0
151,1.400,FIRST LANG,5,0,0,0,0,0,0,2,1,0,0,2
152,,FRONT NEUROROBOTICS,5,0,0,0,0,0,0,0,0,0,0,5
153,2.086,INFANCY,5,0,0,0,0,0,1,3,0,0,0,1
154,3.245,INTELLIGENCE,5,0,0,0,1,0,0,0,0,0,0,4
155,1.949,J EXP PSYCHOL-ANIM L,5,0,0,0,0,0,3,0,0,1,0,1
156,,J INTEGR NEUROSCI,5,0,0,0,0,1,0,0,0,1,1,2
157,1.233,J RES MATH EDUC,5,0,0,0,0,0,0,0,0,0,0,5
158,0.826,LANG SCI,5,0,0,2,0,0,0,0,0,0,0,3
159,1.708,METACOGN LEARN,5,0,0,0,0,0,0,0,0,0,0,5
160,0.984,MIND BRAIN EDUC,5,0,0,1,0,0,0,0,0,0,0,4
161,,MIND MACH,5,0,0,0,0,0,1,0,2,0,0,2
162,0.123,ONOMAZEIN,5,0,0,0,0,2,0,0,1,0,1,1
163,1.887,RES DEV DISABIL,5,0,0,0,0,0,0,1,0,0,0,4
164,1.532,SOC COGNITION,5,0,0,2,0,0,0,0,0,0,0,3
165,0.857,SPAT COGN COMPUT,5,0,0,0,0,0,1,2,0,0,0,2
166,0.778,SWISS J PSYCHOL,5,0,0,0,0,0,0,1,0,0,0,4
167,1.581,ADV CHILD DEV BEHAV,4,0,0,0,0,1,0,0,1,0,0,2
168,,ADV ROBOTICS,4,0,0,0,0,0,0,0,0,0,0,4
169,,AI EDAM,4,0,0,0,0,0,0,0,0,0,1,3
170,,AM BIOL TEACH,4,0,0,0,0,0,0,2,0,0,0,2
171,0.623,ASIAN J SOC PSYCHOL,4,0,0,0,1,1,1,0,0,0,0,1
172,1.567,BEHAV PROCESS,4,0,0,0,0,1,0,1,0,0,1,1
173,1.218,BMC MED EDUC,4,0,0,0,0,0,0,0,0,0,0,4
174,,BRAIN RES,4,0,0,0,1,1,0,0,0,0,0,2
175,2.000,BRIT J EDUC PSYCHOL,4,1,0,0,0,0,0,0,0,0,0,3
176,,COMM COM INF SC,4,0,0,0,0,0,0,0,0,0,0,4
177,1.226,COMPUT LINGUIST,4,0,0,0,0,1,0,0,0,0,0,3
178,2.241,DEV NEUROPSYCHOL,4,0,0,3,0,0,0,0,1,0,0,0
179,4.000,DEV REV,4,0,1,0,0,0,0,0,0,0,0,3
180,3.383,EMOTION,4,0,0,0,0,1,0,0,0,0,0,3
181,1.556,ERGONOMICS,4,0,0,0,0,0,0,0,1,0,0,3
182,1.016,EURASIA J MATH SCI T,4,0,0,0,0,0,0,0,0,0,0,4
183,1.349,INFANT BEHAV DEV,4,0,0,1,0,0,0,1,0,0,0,2
184,,J ARTIF INTELL RES,4,0,0,0,1,1,0,0,0,0,0,2
185,3.665,J AUTISM DEV DISORD,4,0,0,0,0,1,0,0,0,0,1,2
186,3.763,J MANAGE STUD,4,0,0,0,0,0,0,0,0,0,0,4
187,0.756,J THEOR SOC BEHAV,4,0,0,0,0,0,0,0,0,1,0,3
188,1.521,JUDGM DECIS MAK,4,0,1,1,0,0,0,1,0,1,0,0
189,,MED EDUC,4,0,0,1,0,0,0,0,0,0,0,3
190,0.781,MULTISENS RES,4,1,0,0,0,0,3,0,0,0,0,0
191,2.000,MUSIC PERCEPT,4,0,0,0,0,0,1,1,0,0,0,2
192,,NEURAL COMPUT,4,0,0,0,1,0,0,0,0,1,0,2
193,3.652,NEUROBIOL LEARN MEM,4,0,0,0,1,0,0,0,0,0,0,3
194,,NUMEN,4,0,0,0,1,0,0,1,0,0,0,2
195,,PHENOMENOL COGN SCI,4,0,0,0,0,0,0,0,1,0,0,3
196,0.317,PSYCHOL FR,4,0,0,0,0,0,1,0,0,0,0,3
197,2.863,PSYCHOL RES-PSYCH FO,4,0,0,0,1,0,0,0,1,0,0,2
198,1.156,REV GEN PSYCHOL,4,0,0,0,0,0,1,0,0,0,0,3
199,,SCI COMPUT PROGRAM,4,0,0,0,0,0,0,0,0,0,0,4
200,,SOC NEUROSCI-UK,4,0,1,1,0,0,2,0,0,0,0,0
201,2.561,SOC PSYCHOL PERS SCI,4,0,0,0,1,0,1,1,0,0,0,1
202,,SOFT COMPUT,4,0,0,0,0,1,0,0,0,0,1,2
203,,SPEECH COMMUN,4,0,0,1,0,0,1,0,0,1,0,1
204,0.452,STUD HIST PHILOS SCI,4,0,0,0,1,0,0,0,0,0,0,3
205,,VISION RES,4,0,0,0,0,0,0,0,1,1,0,2
206,1.569,Z PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
207,,2014 9 INT S CHIN,3,0,0,0,0,0,0,0,0,0,0,3
208,0.859,ADAPT BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
209,5.318,ADV EXP SOC PSYCHOL,3,0,0,0,0,0,0,1,0,0,0,2
210,2.124,ADV HEALTH SCI EDUC,3,0,0,1,0,0,0,0,0,0,0,2
211,,ADV INTEL SYS RES,3,0,0,0,0,0,0,0,0,0,0,3
212,,ANAT SCI EDUC,3,0,0,0,0,0,0,1,1,0,0,1
213,,APPL INTELL,3,0,0,0,0,0,0,0,0,0,1,2
214,0.737,ASIA-PAC EDUC RES,3,0,0,0,0,0,0,0,0,0,0,3
215,,AXIOMATHES,3,0,0,0,0,0,0,0,0,0,1,2
216,,B MATH BIOL,3,0,0,0,0,0,0,0,1,0,0,2
217,0.593,BIOSEMIOTICS-NETH,3,0,0,0,0,0,0,0,1,0,0,2
218,2.254,BRIT J PSYCHOL,3,0,0,1,1,0,0,0,1,0,0,0
219,,COGN NEURODYNAMICS,3,0,0,0,0,1,0,0,0,0,1,1
220,,COGN NEUROSCI-UK,3,0,0,0,0,0,0,0,0,1,0,2
221,0.842,ECOL PSYCHOL,3,0,0,0,0,0,0,2,0,0,0,1
222,0.314,EDUC PHILOS THEORY,3,0,0,0,0,0,0,0,0,0,0,3
223,2.452,EDUC RES REV-NETH,3,0,0,0,0,0,0,0,0,0,0,3
224,0.223,EGIT BILIM,3,0,0,0,0,0,0,0,0,0,0,3
225,,ERKENNTNIS,3,0,0,0,0,0,0,0,1,0,0,2
226,1.721,EUR J DEV PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
227,0.790,EUR J PSYCHOL EDUC,3,0,0,0,0,1,0,0,0,0,0,2
228,,EXPERT SYST APPL,3,0,0,0,0,0,0,0,0,0,0,3
229,,FOUND SCI,3,0,0,0,1,0,0,0,0,1,0,1
230,,FRONT ARTIF INTEL AP,3,0,0,0,0,1,0,0,0,0,0,2
231,2.120,GROUP DECIS NEGOT,3,0,0,0,0,0,0,0,0,0,0,3
232,,HUM BRAIN MAPP,3,0,0,0,1,0,0,1,0,0,0,1
233,,IEEE T NEUR NET LEAR,3,0,0,0,0,0,0,0,0,0,0,3
234,,IEEE T SYST MAN CY-S,3,0,0,0,0,0,0,0,0,0,0,3
235,,IEEE-ACM T AUDIO SPE,3,0,0,0,0,0,0,0,0,0,0,3
236,,INFORM SCIENCES,3,0,0,0,0,0,1,0,1,0,0,1
237,1.841,INT J COMP-SUPP COLL,3,0,0,0,0,0,0,0,0,0,1,2
238,,INT J ENG EDUC,3,0,0,0,0,0,0,0,0,0,0,3
239,3.818,J ACAD MARKET SCI,3,0,0,0,0,0,0,0,0,0,0,3
240,0.448,J BALT SCI EDUC,3,0,0,0,0,1,0,0,0,0,0,2
241,,J BIOL EDUC,3,0,0,0,0,0,1,0,0,0,0,2
242,1.929,J CROSS CULT PSYCHOL,3,1,0,0,0,1,0,0,0,1,0,0
243,1.625,J DEAF STUD DEAF EDU,3,0,0,0,0,0,0,0,1,0,0,2
244,2.059,J ENG EDUC,3,0,0,0,0,0,0,0,0,0,0,3
245,2.640,J ENVIRON PSYCHOL,3,0,1,0,0,0,0,2,0,0,0,0
246,,J EYE MOVEMENT RES,3,0,0,0,0,0,0,0,0,0,0,3
247,1.020,J LANG SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
248,2.062,J MANAGE INFORM SYST,3,0,0,0,0,0,0,0,0,0,0,3
249,,J MULTIMODAL USER IN,3,0,0,0,0,1,0,0,0,0,0,2
250,1.974,J NONVERBAL BEHAV,3,0,0,0,0,0,1,0,0,0,0,2
251,1.473,J RES READ,3,0,0,0,1,0,0,0,1,0,0,1
252,0.161,J VALUE INQUIRY,3,0,0,2,0,1,0,0,0,0,0,0
253,0.941,JASSS-J ARTIF SOC S,3,0,0,0,0,0,0,0,0,0,0,3
254,,KNOWL ENG REV,3,0,0,0,0,0,0,0,0,1,0,2
255,1.083,LANG ACQUIS,3,0,0,0,0,0,1,0,0,0,1,1
256,1.040,LANG SPEECH,3,0,2,0,0,0,0,0,0,1,0,0
257,,LIT THEOL,3,0,0,1,0,0,0,0,0,1,0,1
258,,MED TEACH,3,0,0,0,0,0,0,0,0,0,0,3
259,1.688,MEMORY,3,0,0,0,0,0,0,0,0,0,0,3
260,5.311,MIS QUART,3,0,0,0,0,0,0,0,0,0,0,3
261,0.942,MOD LANG J,3,0,0,1,0,0,0,0,0,0,1,1
262,,NEURON,3,0,0,0,0,1,0,0,0,1,0,1
263,,NEUROREPORT,3,0,0,1,1,0,0,0,0,0,0,1
264,0.980,NONLIN DYNAM PSYCHOL,3,0,0,1,0,0,0,1,0,0,0,1
265,,P ANN HICSS,3,0,0,0,0,0,0,0,0,0,0,3
266,0.546,PERCEPT MOTOR SKILL,3,0,0,0,0,0,0,1,0,0,0,2
267,0.906,PERCEPTION,3,0,0,0,0,0,1,0,0,0,0,2
268,2.909,PERS SOC PSYCHOL B,3,0,0,0,0,0,1,0,0,1,0,1
269,,PERS UBIQUIT COMPUT,3,0,0,0,0,0,1,0,0,0,0,2
270,,PHILOS ISSUES,3,0,0,0,0,0,0,0,0,0,0,3
271,,PHILOS PHENOMEN RES,3,0,0,0,0,0,1,0,0,0,0,2
272,,PHILOS STUD,3,0,0,0,0,0,0,0,0,0,0,3
273,,PHYS SCRIPTA,3,0,0,0,2,0,0,0,0,0,0,1
274,2.384,POLIT PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
275,,PROCEDIA COMPUT SCI,3,0,0,0,0,0,0,0,0,0,0,3
276,0.147,PSICOL-REFLEX CRIT,3,0,0,0,0,0,0,1,0,0,1,1
277,3.054,PSYCHOL AESTHET CREA,3,0,0,1,0,0,0,0,0,0,0,2
278,2.646,PSYCHOL AGING,3,0,0,0,0,0,1,0,0,1,1,0
279,6.250,PSYCHOL INQ,3,0,0,2,1,0,0,0,0,0,0,0
280,2.173,PSYCHOL MUSIC,3,0,0,0,0,0,1,0,0,0,0,2
281,0.560,PSYCHOL REP,3,0,0,0,0,1,0,1,0,0,0,1
282,1.766,PUBLIC UNDERST SCI,3,0,0,1,0,0,0,0,0,0,0,2
283,0.562,RES PAP EDUC,3,0,0,0,0,0,0,0,0,0,0,3
284,0.294,RIDE-J APPL THEATRE,3,0,0,0,0,1,0,0,0,0,0,2
285,,SCI REP-UK,3,0,0,0,0,0,0,1,1,0,0,1
286,2.941,SCI STUD READ,3,0,0,2,0,0,0,0,0,0,0,1
287,,SCI WORLD J,3,0,0,0,1,0,0,0,0,0,0,2
288,,STUD LOGICA,3,0,0,1,0,0,0,0,0,0,1,1
289,0.750,TEACH COLL REC,3,0,0,0,0,0,0,0,0,0,0,3
290,1.413,TEACH TEACH EDUC,3,0,0,0,0,0,0,0,0,0,0,3
291,1.273,THEOR LINGUIST,3,0,0,0,1,0,1,1,0,0,0,0
292,0.309,UNIV PSYCHOL,3,0,0,0,0,0,0,1,0,0,1,1
293,,VIENNA SER THEOR BIO,3,0,0,0,0,0,0,0,0,0,0,3
294,,VISUAL STUD,3,0,0,0,1,0,0,0,0,0,1,1
295,1.586,ACAD MANAG LEARN EDU,2,0,0,0,0,0,0,0,0,0,0,2
296,6.448,ACAD MANAGE J,2,0,0,0,0,0,0,0,0,0,0,2
297,,ACM T APPL PERCEPT,2,0,0,0,0,0,1,0,0,0,0,1
298,,ADV INTELL SYST,2,0,0,0,0,0,0,0,0,0,0,2
299,,ADV PHYSIOL EDUC,2,0,0,0,0,0,0,0,0,0,0,2
300,0.286,AM CRIM LAW REV,2,0,0,2,0,0,0,0,0,0,0,0
301,,AM J PHYS,2,0,0,0,0,0,0,0,0,0,0,2
302,0.619,AM J PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
303,1.594,AM J SPEECH-LANG PAT,2,0,0,0,0,1,0,0,0,0,0,1
304,1.444,ANN DYSLEXIA,2,0,0,0,0,0,0,0,0,0,0,2
305,,ANN MED-PSYCHOL,2,0,0,0,0,0,1,1,0,0,0,0
306,,ANN NUCL ENERGY,2,0,0,0,0,0,0,0,0,0,0,2
307,0.440,ANN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
308,12.674,ANNU REV CLIN PSYCHO,2,0,0,0,0,0,1,0,0,0,0,1
309,4.080,ANNU REV SOCIOL,2,0,0,0,0,0,0,0,0,0,0,2
310,,APPL MECH MATER,2,0,0,0,0,0,0,0,0,0,0,2
311,0.311,ARGUMENTATION,2,0,0,0,0,0,0,0,0,0,0,2
312,,ARTIF INTELL,2,0,0,0,0,0,0,0,0,0,0,2
313,,ARTIF INTELL MED,2,0,0,0,0,0,0,0,0,0,0,2
314,,AUSTRALAS J PHILOS,2,0,0,0,1,1,0,0,0,0,0,0
315,,BEHAVIOUR,2,0,0,0,0,0,0,1,0,0,0,1
316,,BIOL CYBERN,2,0,0,0,0,0,0,1,0,0,0,1
317,,BRAIN BEHAV,2,0,1,0,0,0,0,0,0,0,0,1
318,1.218,CAN J EXP PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
319,0.299,CARTOGR J,2,0,0,0,0,0,0,1,0,0,0,1
320,1.308,COGN TECHNOL WORK,2,0,0,0,0,0,0,0,0,0,0,2
321,,COMPUT INTEL NEUROSC,2,0,0,0,0,0,0,0,0,0,0,2
322,1.929,CONTEMP EDUC PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
323,1.016,CREAT INNOV MANAG,2,0,0,0,0,0,0,0,0,0,0,2
324,,CROAT J PHILOS,2,0,0,1,0,0,0,0,0,0,0,1
325,0.956,CULT PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
326,,CURR BIOL,2,0,0,0,0,1,0,0,0,0,0,1
327,0.579,EDUC STUD MATH,2,0,0,0,0,0,0,1,0,0,0,1
328,3.144,ENTREP THEORY PRACT,2,0,0,0,0,0,0,0,0,0,0,2
329,,ENTROPY-SWITZ,2,1,0,0,0,0,0,0,0,0,0,1
330,0.983,ENVIRON PLANN B,2,0,0,0,1,0,0,0,0,0,0,1
331,0.444,ETHICS BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
332,,EUR J NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
333,1.389,EVOL PSYCHOL-US,2,0,0,0,0,1,0,0,0,0,0,1
334,,EVOLUTION,2,0,0,0,0,0,0,1,0,0,0,1
335,2.745,EXCEPT CHILDREN,2,0,0,0,0,0,0,0,0,0,0,2
336,,FORM ASP COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
