Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
110, ,J CHILD PSYCHOL PSYC,2,0,0,0,0,0,0,0,0,0,0,2
111, ,J COMP PHYSIOL PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
112,1.511,J HERED,2,0,0,0,0,1,0,0,0,0,0,1
113,8.502,J NEUROSCI,2,0,1,1,0,0,0,0,0,0,0,0
114, ,JPN J FERTIL STERIL,2,0,0,1,0,0,0,0,0,0,0,1
115,0.903,LAB ANIM SCI,2,0,0,0,1,0,0,0,0,0,0,1
116, ,LEMUR BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
117,0.360,MAMMALIA,2,0,0,0,0,0,0,0,0,0,0,2
118, ,MAN,2,0,0,0,0,0,0,0,0,0,0,2
119, ,MARMOSETS TAMARINS S,2,0,0,0,0,0,0,0,2,0,0,0
120,5.298,MOL BIOL EVOL,2,0,0,0,0,1,0,0,0,0,0,1
121,2.535,MOL REPROD DEV,2,0,0,0,0,1,0,0,0,0,0,1
122,30.910,NAT GENET,2,0,0,0,0,2,0,0,0,0,0,0
123, ,NIHONZARU SEI NO SEI,2,0,0,0,0,0,0,0,0,0,0,2
124, ,PATERNITY PRIMATES G,2,0,0,0,0,0,0,0,0,2,0,0
125, ,PHYSIOL ECOL KYOTO,2,0,0,0,0,0,0,0,0,0,0,2
126, ,PRIMATE ADAPTATION E,2,0,1,0,0,0,0,0,0,0,0,1
127, ,PRIMATE BIOSOC DE,2,0,0,0,0,0,0,0,0,0,0,2
128, ,PRIMATE CONSERVATION,2,0,0,0,0,0,0,0,0,0,0,2
129, ,PRIMATE ECOL STUD,2,0,0,0,0,0,0,0,0,0,0,2
130, ,PRIMATE REP,2,0,0,0,0,0,0,0,0,1,0,1
131, ,PRIMATE SOC CONFL,2,0,0,0,0,0,0,0,2,0,0,0
132, ,PRIMATE SOC RELAT,2,0,0,0,0,0,0,0,0,0,0,2
133, ,PROSIMIAN BIOL,2,0,0,0,0,0,0,0,0,0,0,2
134, ,PSYCHOANAL STUD CHIL,2,0,0,0,0,0,0,0,0,0,0,2
135,3.246,PSYCHOSOM MED,2,0,0,0,0,0,0,0,0,0,0,2
136, ,RECENT ADV PRIMATOL,2,0,0,0,0,0,0,0,0,0,0,2
137, ,REV BRAS BIOL,2,0,0,0,0,0,0,0,0,0,0,2
138, ,SEX FRIENDSHIP BABOO,2,0,0,0,0,0,0,0,0,0,0,2
139, ,SYM ZOOL SOC LOND,2,0,0,0,0,0,0,0,0,0,0,2
140, ,TERIOGENOLOGY,2,0,0,0,0,0,0,0,0,1,0,1
141, ,THESIS U CAMBRIDGE C,2,0,0,0,0,0,0,0,0,0,0,2
142, ,THESIS U FEDERAL MIN,2,0,0,0,0,1,1,0,0,0,0,0
143, ,THESIS U FEDERAL PAR,2,0,0,1,1,0,0,0,0,0,0,0
144, ,THESIS U RENNES 1 FR,2,0,1,1,0,0,0,0,0,0,0,0
145, ,THESIS WASH U,2,0,0,0,0,0,0,1,0,1,0,0
146, ,THESIS YALE U CONNEC,2,0,0,0,0,1,0,0,0,0,0,1
147, ,UNDERSTANDING CHIMPA,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
