Citing Journal Data: PSYCHONOMIC BULLETIN ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
124, ,PSYCHOL MONOGR,3,0,0,0,0,0,0,0,0,0,0,3
125, ,PSYCHOL WORD MEANING,3,0,0,0,0,0,0,0,0,0,3,0
126, ,PSYCHON SCI,3,0,0,0,0,0,0,0,0,0,0,3
127, ,RESPONSE TIMES THEIR,3,0,0,0,0,0,0,0,0,0,0,3
128, ,SIMILARITY ANALOGICA,3,0,0,0,0,0,0,0,0,0,0,3
129, ,THINKING REASONING,3,0,1,0,1,1,0,0,0,0,0,0
130, ,U CALIF PUBLICA,3,0,0,0,0,0,0,0,0,0,0,3
131, ,UNDERSTANDING WORD S,3,0,0,0,0,0,0,0,0,0,3,0
132, ,VISUAL INFORM P,3,0,0,0,0,0,0,0,0,0,0,3
133, ,WORKING MEMORY,3,0,0,0,0,0,0,0,0,0,0,3
134, ,33 ANN M PSYCH SOC S,2,0,0,0,0,0,0,0,0,2,0,0
135, ,A JENSEN CONSENSUS C,2,0,0,0,0,0,0,0,0,0,0,2
136, ,ADAPTIVE CHARACTER T,2,0,0,0,0,0,0,0,0,0,0,2
137, ,AMBIDEXTROUS UNIVERS,2,0,0,0,0,0,0,0,0,0,0,2
138,0.929,APPL COGNITIVE PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
139, ,ATTENTION SELECTION,2,0,0,0,0,0,0,0,2,0,0,0
140, ,BEHAV MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
141, ,BEHAV NEURAL BIOL,2,0,0,0,0,0,0,0,0,0,0,2
142,0.800,BRIT J DEV PSYCHOL,2,0,0,1,0,0,0,1,0,0,0,0
143, ,CEREBRAL ASYMMETRIES,2,0,0,0,1,0,0,0,0,0,0,1
144, ,CLASSICAL CONDITION,2,0,0,0,0,0,0,0,0,0,0,2
145, ,COGNITIVE NEUROSCIEN,2,1,0,0,0,0,1,0,0,0,0,0
146, ,COMMUNICATION,2,0,0,0,0,0,0,0,0,0,0,2
147, ,COMPUT J,2,0,0,0,0,0,0,0,0,0,0,2
148, ,CONCEPTUAL CHANGE CH,2,0,0,0,0,0,0,0,0,0,0,2
149, ,EXP AGING RES,2,0,0,0,0,0,0,0,1,0,0,1
150, ,HANDB EXP PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
151, ,HANDB MATH PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
152, ,HANDB PSYCHOL AGING,2,0,0,0,0,0,0,0,0,0,0,2
153, ,HANDB READING RES,2,0,0,0,0,0,0,0,0,0,2,0
154, ,HIGH LEVEL MOTION PR,2,0,0,2,0,0,0,0,0,0,0,0
155, ,IMPLICIT MEMORY THEO,2,0,0,0,0,0,0,0,0,0,0,2
156, ,IN PRESS INTERACTIVE,2,0,0,0,0,0,0,0,0,0,0,2
157, ,IN PRESS PSYCHONOMIC,2,0,0,0,0,0,0,0,0,0,0,2
158, ,INTENTIONAL FORGETTI,2,0,0,2,0,0,0,0,0,0,0,0
159, ,INTRINSIC MOTIVATION,2,0,0,0,0,0,0,0,0,0,0,2
160, ,J EXP P 2 S,2,0,0,0,0,0,0,0,0,0,0,2
161,1.365,J EXP PSYCHOL ANIM B,2,0,0,0,0,0,0,1,0,0,0,1
162,0.240,J HIST BEHAV SCI,2,0,1,0,0,0,0,0,0,0,0,1
163, ,J PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
164,0.393,J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
165,1.861,LAW HUMAN BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
166, ,LEXICAL REPRESENTATI,2,0,0,0,0,0,0,0,0,0,0,2
167, ,METAPHOR SYMB ACT,2,0,0,0,0,0,0,0,1,0,0,1
168, ,METAPHOR SYMBOL,2,0,0,2,0,0,0,0,0,0,0,0
169, ,MIRRORS MIND,2,0,0,1,0,1,0,0,0,0,0,0
170, ,MODELS BEHAV STOCHAS,2,0,0,0,0,0,0,0,0,0,0,2
171, ,NEW HORIZONS PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
172, ,NUMER RECIPES FO,2,0,0,0,0,0,0,0,0,2,0,0
173, ,ORG MEMORY,2,0,0,0,0,0,0,0,0,0,0,2
174, ,P 17 ANN C COGN SCI,2,0,0,0,0,0,2,0,0,0,0,0
175, ,PRINCIPLES BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
176, ,PSICOLOGICA,2,0,0,2,0,0,0,0,0,0,0,0
177, ,PSYCHOL LEARN,2,0,0,0,0,0,0,0,0,0,0,2
178, ,PSYCHOL LEFT RIGHT,2,0,0,0,0,0,0,0,0,0,0,2
179,0.684,PSYCHOL REC,2,0,0,0,0,0,0,0,0,0,0,2
180,0.238,PSYCHOL REP,2,0,0,0,0,0,0,0,0,0,0,2
181, ,RATIONAL MODELS COGN,2,0,0,2,0,0,0,0,0,0,0,0
182, ,RECALL RECOGNITION,2,0,0,0,0,0,0,0,0,0,0,2
183,0.330,SCAND J PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
184, ,SCI AM,2,0,0,0,1,0,0,0,0,0,0,1
185, ,SCI APPROACHES CONSC,2,0,0,0,2,0,0,0,0,0,0,0
186, ,SENTENCE PROCESSING,2,0,0,0,0,0,0,0,0,0,0,2
187,1.324,SPATIAL VISION,2,0,0,0,1,1,0,0,0,0,0,0
188, ,SPEED INFORM PR,2,0,0,0,0,0,0,0,0,0,0,2
189, ,STAT POWER ANAL BEHA,2,0,0,0,0,0,0,0,0,0,0,2
190, ,STOCHASTIC MODELING,2,0,0,0,0,0,0,0,0,0,0,2
191, ,UNPUB REPETITION PRI,2,2,0,0,0,0,0,0,0,0,0,0
192, ,VARIETIES MEMORY CON,2,0,0,0,0,0,0,0,0,0,0,2
193, ,VISION,2,0,0,0,0,0,0,0,0,0,0,2
194, ,WOODWORTH SCHLOSBERG,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
