Citing Journal Data: JOURNAL OF MEMORY AND LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
121, ,SCRIPTS PLANS GOALS,3,0,0,0,0,0,0,0,0,0,0,3
122, ,SPEECH COMMUN,3,0,0,0,0,0,0,0,0,0,0,3
123, ,STRATEGIES DISCOURSE,3,0,0,0,0,0,0,0,0,0,0,3
124, ,THEOR MORPHOLO,3,0,0,0,0,0,0,0,0,0,0,3
125, ,36 ANN M PSYCH SOC L,2,0,0,0,0,0,2,0,0,0,0,0
126, ,37 ANN M PSYCH SOC C,2,0,0,0,0,2,0,0,0,0,0,0
127, ,39 ANN M PSYCH SOC D,2,0,0,2,0,0,0,0,0,0,0,0
128, ,ANN NY ACAD SCI,2,0,0,0,0,0,0,0,2,0,0,0
129, ,APHASIOLOGY,2,0,0,0,1,0,0,0,0,0,0,1
130,0.929,APPL COGNITIVE PSYCH,2,0,1,1,0,0,0,0,0,0,0,0
131, ,ARCHITECTURE COGNITI,2,0,0,0,0,0,0,0,0,0,0,2
132, ,ARGUMENT STRUCT,2,0,0,0,0,0,0,0,0,0,0,2
133, ,BASIC PROCESSES READ,2,0,0,0,0,0,0,0,0,0,2,0
134, ,BILINGUAL LEXICON,2,0,0,0,0,0,0,0,2,0,0,0
135,0.800,BRIT J DEV PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
136,0.516,CAN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
137, ,CELEX LEXICAL DB CD,2,0,0,0,0,0,1,0,1,0,0,0
138, ,CHILD PHONOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
139, ,COGNITIVE BRAIN RES,2,0,0,0,0,0,0,0,2,0,0,0
140, ,COGNITIVE DYNAMICS C,2,2,0,0,0,0,0,0,0,0,0,0
141, ,COGNITIVE NEUROSCIEN,2,0,0,0,0,0,2,0,0,0,0,0
142,1.146,COMPUT LINGUIST,2,0,0,1,0,0,0,0,0,0,0,1
143, ,CONSTRUCTIONS CONSTR,2,0,0,0,0,0,2,0,0,0,0,0
144, ,DETECTION THEOR USE,2,0,0,0,0,0,0,0,0,0,2,0
145,1.357,DEV REV,2,0,0,0,0,0,0,0,1,0,0,1
146, ,DICCIONARIO FRECUENC,2,0,0,0,0,0,2,0,0,0,0,0
147, ,DISCOURSE DESCRIPTIO,2,0,0,0,0,0,0,0,0,2,0,0
148, ,EAR HEARING,2,0,0,2,0,0,0,0,0,0,0,0
149, ,ELEMENTS DISCOURSE U,2,0,0,0,0,0,0,0,0,0,0,2
150, ,ELEMENTS EPISODIC ME,2,0,0,0,0,0,0,0,0,0,0,2
151, ,FDN COGNITIVE SCI,2,0,0,0,0,0,0,0,0,0,0,2
152, ,HIPPOCAMPUS,2,0,0,1,0,0,0,1,0,0,0,0
153, ,IN PRESS BEHAV BRAIN,2,1,0,0,0,0,0,0,0,0,0,1
154, ,IN PRESS COGNITIVE S,2,0,0,0,0,0,0,0,0,0,0,2
155, ,IN PRESS J EXPT PSYC,2,0,2,0,0,0,0,0,0,0,0,0
156, ,INT J BILINGUALISM,2,0,0,0,2,0,0,0,0,0,0,0
157, ,INTENTIONAL FORGETTI,2,0,0,2,0,0,0,0,0,0,0,0
158,1.067,J CLIN EXP NEUROPSYC,2,0,0,0,0,0,0,0,0,0,0,2
159,0.582,J COMMUN DISORD,2,0,0,0,0,0,0,1,0,0,0,1
160,1.477,J COMP PSYCHOL,2,0,0,0,0,0,0,0,1,1,0,0
161,1.000,J LEARN DISABIL-US,2,0,0,0,0,1,0,0,0,0,0,1
162,3.172,J PERS SOC PSYCHOL,2,0,0,0,1,0,0,0,0,1,0,0
163, ,J SEMANTICS,2,0,0,0,0,0,0,0,0,0,0,2
164, ,JUNCTURE,2,0,0,0,0,0,0,0,0,0,0,2
165, ,LATER LANGUAGE DEV,2,0,0,0,0,0,0,0,0,0,0,2
166,0.459,LEARN INDIVID DIFFER,2,0,0,0,1,0,1,0,0,0,0,0
167, ,LEXICAL AMBIGUITY RE,2,0,0,0,0,0,0,0,0,0,0,2
168, ,LINGUIST STRUCT,2,0,0,0,0,0,0,0,0,0,0,2
169, ,MEMORY SYST,2,0,0,0,0,0,0,2,0,0,0,0
170, ,MIND MOTION,2,0,0,0,0,0,2,0,0,0,0,0
171, ,MODELS SHORT TERM ME,2,0,0,0,0,2,0,0,0,0,0,0
172, ,MORPHOLOGY STUDY REL,2,0,0,0,0,0,0,0,0,0,0,2
173, ,NEUROPSYCHOLOGICAL I,2,0,0,0,0,0,0,0,0,0,0,2
174, ,OXFORD PSYCHOLINGUIS,2,0,0,0,0,0,0,1,0,1,0,0
