Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
121,1.221,NEURAL NETWORKS,4,0,2,0,0,0,0,1,1,0,0,0
122, ,P 12 C UNC ART INT S,4,0,0,0,0,4,0,0,0,0,0,0
123, ,P 12 EUR C ART INT E,4,0,0,0,0,4,0,0,0,0,0,0
124, ,P AAAI 94 SEATTL,4,0,0,0,0,0,0,4,0,0,0,0
125, ,P C EXT DAT TECHN ED,4,0,0,4,0,0,0,0,0,0,0,0
126, ,P ECAI 92 WIL NEW YO,4,0,0,0,0,0,0,0,0,4,0,0
127, ,P IEEE C COMP VIS PA,4,0,0,2,2,0,0,0,0,0,0,0
128, ,P IJCAI 77 CAMBR MA,4,0,0,0,0,0,0,0,0,0,0,4
129, ,READINGS QUAL,4,0,0,0,0,0,0,0,0,0,0,4
130, ,THESIS CARNEGIE MELL,4,0,0,3,0,0,0,0,0,0,0,1
131, ,THESIS EINDHOVEN U T,4,0,0,0,0,0,0,4,0,0,0,0
132, ,THESIS STANFORD U,4,0,0,0,1,0,2,0,0,0,0,1
133, ,THESIS U AMSTERDAM,4,0,0,0,0,1,0,1,1,1,0,0
134, ,AAAI SPRING S INF GA,3,0,0,0,0,0,3,0,0,0,0,0
135, ,ADV GEOMETRIC PROGRA,3,0,0,0,0,0,0,0,0,0,0,3
136,1.542,ANN MATH,3,0,0,0,0,0,0,0,0,0,0,3
137,0.420,APPL INTELL,3,0,0,1,0,1,0,1,0,0,0,0
138,1.793,ARTIF INTELL MED,3,0,0,0,0,0,0,0,0,1,2,0
139,1.280,AUTOMATICA,3,0,0,0,0,0,0,1,1,0,0,1
140,0.982,COMPUT AIDED DESIGN,3,0,1,0,0,0,1,0,1,0,0,0
141,0.709,COMPUT CHEM ENG,3,0,0,1,0,0,0,0,0,0,0,2
142, ,COMPUT SURV,3,0,0,0,0,0,0,0,1,0,0,2
143, ,CONNECTIONIST STAT S,3,0,0,0,0,3,0,0,0,0,0,0
144, ,CONSTRAINT SATISFACT,3,0,0,0,0,0,0,0,0,1,0,2
145, ,CONSTRAINTS,3,0,0,1,2,0,0,0,0,0,0,0
146,0.543,DECIS SUPPORT SYST,3,0,0,0,0,0,0,1,0,0,0,2
147,0.339,DISCRETE APPL MATH,3,0,0,0,0,0,1,2,0,0,0,0
148, ,FDN CONSTRAINT SATIS,3,0,0,0,0,0,0,0,3,0,0,0
149, ,FDN DEDUCTIVE DATABA,3,0,0,0,0,0,0,0,0,0,0,3
150, ,GAME THEOR,3,0,0,0,0,0,0,0,0,0,3,0
151, ,HANDB PHILOS LOGIC,3,0,0,0,0,0,0,0,0,0,0,3
152,0.386,ICCA J,3,0,1,0,0,1,0,0,0,0,0,1
153,1.000,IEEE INTELL SYST APP,3,0,0,3,0,0,0,0,0,0,0,0
154,0.557,IEEE T SYST MAN CY A,3,0,0,1,0,2,0,0,0,0,0,0
155, ,IN PRESS J ACM,3,0,0,1,0,0,0,0,0,0,0,2
156, ,INFORM PROCESSI,3,0,0,0,0,0,0,0,0,0,0,3
157, ,INT J INTELLIGENT CO,3,0,0,0,0,1,0,0,2,0,0,0
158, ,INT J MAN MACH STUD,3,0,0,0,0,0,0,0,0,0,1,2
159,0.585,J ALGORITHM,3,0,0,0,0,1,0,0,0,0,1,1
160,1.226,J AM SOC INFORM SCI,3,0,0,0,0,1,0,0,0,1,1,0
161,0.558,J OPTIMIZ THEORY APP,3,0,0,0,0,0,0,0,0,0,0,3
162,0.276,J STAT PLAN INFER,3,0,0,0,0,0,0,1,0,0,0,2
163,1.025,KNOWL ENG REV,3,0,0,0,0,0,1,0,1,1,0,0
164, ,MACH INTELLIGENCE,3,0,0,0,0,0,1,0,0,0,0,2
165, ,MULTIAGENT SYST,3,0,3,0,0,0,0,0,0,0,0,0
