Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
115, ,UCI RESPOSITORY MACH,3,0,0,3,0,0,0,0,0,0,0,0
116, ,3 ANN S DOC AN INF R,2,0,0,0,0,0,0,2,0,0,0,0
117, ,460 U CAL DEP STAT,2,0,0,0,0,2,0,0,0,0,0,0
118, ,5TH P INT S INF PROC,2,0,0,0,0,0,0,0,0,0,0,2
119, ,9501003 SFI TR,2,0,0,0,0,0,1,1,0,0,0,0
120, ,AAAI 92,2,0,0,0,0,0,0,0,0,2,0,0
121, ,ALGORITHMIC PROGRAM,2,0,0,0,0,0,0,0,0,0,0,2
122,0.718,AM J PHYS,2,0,0,0,0,0,0,0,0,0,0,2
123,0.420,APPL INTELL,2,0,0,0,1,0,1,0,0,0,0,0
124, ,APPL LINEAR STAT MOD,2,0,0,0,0,0,0,0,0,0,0,2
125, ,APPL STAT-J ROY ST C,2,0,0,0,0,0,0,0,0,0,0,2
126,1.280,AUTOMATICA,2,0,0,0,0,0,0,0,0,0,0,2
127,1.185,BIOL CYBERN,2,0,0,0,0,0,0,0,0,0,0,2
128, ,CAMBRIDGE SERIES ELE,2,0,0,0,0,0,0,0,0,0,0,2
129, ,CHILDRENS IDEAS SCI,2,0,0,0,0,0,0,0,0,0,0,2
130, ,CONCEPT FORMATION KN,2,0,0,0,0,0,0,1,0,0,1,0
131,0.818,CONNECT SCI,2,0,0,0,0,1,0,0,0,0,0,1
132,0.294,DISCRETE MATH,2,0,0,0,0,0,0,0,1,0,0,1
133, ,EUR C MACH LEARN,2,0,0,1,1,0,0,0,0,0,0,0
134, ,EVOL COMPUTA,2,0,0,0,0,0,1,1,0,0,0,0
135, ,FUND INFORMATI,2,0,0,0,0,0,2,0,0,0,0,0
136, ,GENET ALGORITHMS S,2,0,0,0,0,0,0,0,0,0,0,2
137, ,GENET PROGRAMMING,2,0,0,1,0,0,0,1,0,0,0,0
138, ,GRAMMATICAL INFERENC,2,0,0,0,0,0,0,2,0,0,0,0
139,1.488,IEEE T AUTOMAT CONTR,2,0,0,0,1,0,0,0,0,0,0,1
140,1.263,IEEE T COMPUT,2,0,0,0,0,0,0,0,1,0,0,1
141,1.096,IEEE T NEURAL NETWOR,2,0,0,0,1,0,0,1,0,0,0,0
142, ,IN PRESS ANN STAT,2,0,0,0,0,0,0,0,0,0,0,2
143, ,IN PRESS MACHINE LEA,2,0,0,1,0,0,0,0,0,0,0,1
144, ,IN PRESS REPORTS MAC,2,0,0,0,0,0,0,0,0,0,0,2
145, ,INEQUALITIES,2,0,0,0,0,0,0,0,0,0,0,2
146, ,INFORM PROCESSI,2,0,0,0,0,0,0,0,0,0,0,2
147, ,INT J ARTIFICIAL INT,2,0,0,1,1,0,0,0,0,0,0,0
148, ,INT JOINT C ART INT,2,0,1,0,1,0,0,0,0,0,0,0
149, ,INTERACTIVE THEOR R,2,0,0,0,0,0,0,0,0,2,0,0
150, ,INTRO MOD INFORMA,2,0,0,0,0,0,0,0,0,0,0,2
151,1.226,J AM SOC INFORM SCI,2,0,0,0,0,0,0,0,0,0,0,2
152,0.327,J COMB THEORY A,2,0,0,0,0,1,1,0,0,0,0,0
153, ,J DOC,2,0,0,0,0,0,0,0,0,0,0,2
154,2.753,J EXP PSYCHOL LEARN,2,0,0,0,0,0,0,0,0,0,1,1
155,2.638,J MEM LANG,2,0,0,0,0,0,0,0,0,0,1,1
156, ,J VERB LEARN VERB BE,2,0,0,0,0,0,0,0,0,0,0,2
157,1.025,KNOWL ENG REV,2,0,0,0,1,0,0,1,0,0,0,0
158, ,LEARN DATA ARTIFI,2,0,0,0,0,2,0,0,0,0,0,0
159, ,LNCS,2,0,0,0,2,0,0,0,0,0,0,0
160, ,MACH LEARN NEU,2,0,0,0,0,0,0,2,0,0,0,0
161, ,MACH LEARN STA,2,0,0,0,2,0,0,0,0,0,0,0
162, ,MARKOV DECISION PROC,2,0,0,0,0,0,0,2,0,0,0,0
163, ,NEURAL NETWORKS PATT,2,0,0,0,0,0,2,0,0,0,0,0
164, ,NEURODYNAMIC PROGRAM,2,0,0,0,0,2,0,0,0,0,0,0
165, ,OPTIMIZ METHODS,2,0,0,0,0,0,0,1,0,1,0,0
166, ,OXFORD ENGLISH DICT,2,0,0,1,0,0,0,0,0,0,0,1
167, ,P 1 C EMP METH NAT L,2,0,0,0,0,2,0,0,0,0,0,0
168, ,P 1 INT C KNOWL DISC,2,0,0,0,0,0,2,0,0,0,0,0
169, ,P 1 INT WORLD WID WE,2,0,0,0,0,0,0,2,0,0,0,0
170, ,P 10 C UNC ART INT S,2,0,0,0,0,0,0,2,0,0,0,0
171, ,P 10 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,0,2
172, ,P 10 NAT C ART INT,2,0,0,0,0,0,0,0,0,2,0,0
173, ,P 13 NAT C ART INT,2,0,0,0,0,2,0,0,0,0,0,0
174, ,P 13 NAT C ART INT A,2,0,0,0,0,2,0,0,0,0,0,0
175, ,P 13 NAT C ART INT P,2,0,0,0,0,2,0,0,0,0,0,0
176, ,P 14 ANN C COGN SCI,2,0,0,0,0,0,0,0,0,2,0,0
177, ,P 14 INT C ICML 97,2,0,0,0,2,0,0,0,0,0,0,0
178, ,P 14 NAT C ART INT,2,0,0,0,2,0,0,0,0,0,0,0
179, ,P 15 INT C MACH LEAR,2,0,0,2,0,0,0,0,0,0,0,0
180, ,P 17 ANN INT ACM SIG,2,0,0,0,0,0,0,2,0,0,0,0
181, ,P 1992 WORKSH COMP L,2,0,0,0,0,0,0,0,0,2,0,0
182, ,P 1998 JOINT AAAI IC,2,0,0,2,0,0,0,0,0,0,0,0
183, ,P 2 C REC ADV NAT LA,2,0,0,0,2,0,0,0,0,0,0,0
184, ,P 3 C APPL NAT LANG,2,0,0,0,0,0,0,0,0,2,0,0
185, ,P 3 INT WORKSH MULT,2,0,0,0,0,2,0,0,0,0,0,0
186, ,P 4 INT JOINT C ART,2,0,0,0,0,0,0,0,0,0,0,2
187, ,P 4 INT WORKSH MACH,2,0,0,0,0,0,0,0,0,0,0,2
188, ,P 4 MESS UND C MUC 4,2,0,0,0,0,0,0,0,0,2,0,0
189, ,P 5 C APPL NAT LANG,2,0,0,0,2,0,0,0,0,0,0,0
190, ,P 6 INT C GEN ALG,2,0,0,0,0,0,2,0,0,0,0,0
191, ,P 9 NAT C ART INT,2,0,0,0,0,0,0,0,0,0,2,0
192, ,P AAAI,2,0,0,0,0,0,0,0,0,1,0,1
193, ,P AAAI 98,2,0,0,2,0,0,0,0,0,0,0,0
194, ,P ACM S THEOR COMP,2,0,0,0,1,0,0,0,1,0,0,0
195, ,P C UNC ART INT,2,0,0,0,0,0,0,1,0,0,1,0
196, ,P EUR C MACH LEARN B,2,0,0,0,0,0,0,0,2,0,0,0
197, ,P EUR C MACH LEARN E,2,0,0,0,0,0,1,1,0,0,0,0
198,3.253,P IEEE,2,0,0,0,0,0,0,0,0,0,0,2
199, ,P IEEE S FDN COMP SC,2,0,0,0,0,1,0,0,0,1,0,0
200, ,P IJCAI 95,2,0,0,0,0,0,2,0,0,0,0,0
201, ,P IJCAI 97,2,0,0,0,2,0,0,0,0,0,0,0
202, ,P INT JOINT C NEUR N,2,0,1,0,0,0,0,0,0,1,0,0
203, ,P NAT C ART INT AAAI,2,0,0,1,0,0,0,0,0,1,0,0
204, ,PARALLEL DISTRIBUTED,2,0,0,0,0,0,0,0,0,0,0,2
205,0.346,PATTERN RECOGN LETT,2,0,0,0,0,0,1,0,0,1,0,0
206, ,PROBABILITY RANDOM V,2,0,0,0,0,0,0,0,0,0,2,0
207, ,PUBLIC OPIN QUART,2,0,0,0,0,0,0,0,0,0,0,2
208, ,SANTA FE I STUDIES S,2,0,0,0,0,0,0,2,0,0,0,0
209, ,SAS STAT US GUID VER,2,0,0,0,0,0,0,0,0,0,0,2
210, ,SIGIR 94 P 17 ANN IN,2,0,0,0,0,0,0,2,0,0,0,0
211, ,SIGIR 96 P 19 ANN IN,2,0,0,0,0,2,0,0,0,0,0,0
212, ,SIMULTANEOUS STAT IN,2,0,0,0,0,0,0,0,0,0,0,2
213, ,SMART RETRIEVAL SYST,2,0,0,0,0,0,0,0,0,0,0,2
214,0.417,THEOR COMPUT SCI,2,0,0,0,0,0,1,0,0,0,1,0
215,0.079,THEOR PROBAB APPL+,2,0,0,0,0,0,0,0,0,0,0,2
216, ,THESIS U CALIF,2,0,0,1,0,0,0,0,0,0,0,1
217, ,THESIS U ILLINOIS,2,0,0,0,0,1,0,0,0,0,0,1
218, ,THESIS U MASS,2,0,0,0,1,0,0,0,0,1,0,0
219, ,THESIS U POLITECNICA,2,0,1,1,0,0,0,0,0,0,0,0
220, ,THESIS U SYDNEY,2,0,0,0,0,1,0,0,0,0,0,1
221, ,UNPUB ABDUCTIVE INDU,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
