Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
124,6.857,AM PSYCHOL,3,0,0,0,0,0,0,0,1,0,0,2
125, ,AM SCI,3,0,0,0,0,0,0,0,0,0,0,3
126,5.851,ANNU REV PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
127, ,AUTOMATIC TEXT PROCE,3,0,0,0,0,0,0,0,0,0,0,3
128, ,BASICS QUAL R,3,0,0,0,0,0,0,0,0,0,0,3
129, ,BIBLIOMETRICS WORLD,3,0,0,0,0,2,0,0,0,0,0,1
130, ,CATALOGING CLASSIFIC,3,0,0,0,0,0,1,0,0,0,0,2
131, ,CLUSTER ANAL,3,0,0,0,0,0,0,0,1,0,0,2
132, ,COGNITIVE PSYCHOL IT,3,0,0,0,0,0,0,0,0,0,0,3
133, ,COMMUNICATION,3,0,1,0,0,1,1,0,0,0,0,0
134, ,COMPUT SUPPORTED C,3,0,0,0,0,3,0,0,0,0,0,0
135, ,CONTENT ANAL INTRO I,3,0,0,0,0,0,0,0,0,0,0,3
136, ,DESIGNING INTELLIGEN,3,0,0,0,0,0,3,0,0,0,0,0
137, ,DISCOV GROUNDED THEO,3,0,0,0,0,0,0,0,0,0,0,3
138,3.517,EDUC PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
139, ,EDUC RESEARCHER,3,0,0,0,1,1,0,0,0,1,0,0
140, ,ETHNOMETHODOLOGY HUM,3,0,0,0,0,0,0,0,0,0,3,0
141, ,EXPERT SYST APPL,3,0,0,0,0,0,3,0,0,0,0,0
142, ,EXPERTISE CONTEXT HU,3,0,0,0,3,0,0,0,0,0,0,0
143, ,GUARDIAN,3,0,0,0,3,0,0,0,0,0,0,0
144, ,HDB LOGIC COMPUTER S,3,0,0,0,0,0,0,0,0,3,0,0
145, ,HDB SCI TECHNOLOGY S,3,0,0,0,0,0,3,0,0,0,0,0
146, ,HIST PERSONAL WORKST,3,0,0,0,0,0,0,0,0,0,0,3
147, ,HUM FACTORS COMPUT,3,0,0,0,0,1,1,0,0,0,0,1
148, ,IEEE EXPERT,3,0,0,0,0,0,2,0,1,0,0,0
149, ,IMPLICIT COGNITION,3,0,0,0,0,3,0,0,0,0,0,0
150, ,IN PRESS J AM SOC IN,3,0,1,0,0,0,0,0,0,0,0,2
151, ,INDUCTION PROCESSES,3,0,0,0,0,0,0,0,0,0,0,3
152, ,INFORM COMPUT,3,0,0,0,0,0,0,1,0,0,1,1
153, ,INFORM SYST,3,0,0,0,0,0,0,0,0,0,2,1
154, ,INFORM VISUALIZ,3,1,0,0,0,0,2,0,0,0,0,0
155, ,INFORMETRICS 87 88,3,0,0,0,0,0,0,0,0,0,0,3
156, ,INTERFACING THOUGHT,3,0,0,0,0,0,0,0,0,0,0,3
157, ,INTRO INFORMETRICS Q,3,0,0,0,0,0,0,0,0,0,0,3
158, ,J AM STAT ASSOC,3,0,0,0,0,0,0,0,0,0,0,3
159, ,J CHEM INF COMP SCI,3,0,0,2,0,0,0,0,0,0,0,1
160,0.535,J COMMUN,3,0,0,0,0,1,0,0,0,0,0,2
161, ,J INFORMATICS,3,0,0,0,0,0,0,0,0,0,0,3
162, ,J ROY STAT SOC,3,0,0,0,0,0,0,0,0,0,0,3
163, ,KNOWLEDGE DISCOVERY,3,0,0,0,0,0,0,0,0,0,3,0
164, ,LIBR HI TECH,3,0,0,0,0,1,0,0,2,0,0,0
165,1.167,LIBR INFORM SCI,3,0,0,2,0,0,0,0,0,0,0,1
