Citing Journal Data: COGNITIVE NEUROPSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
106, ,ASSESSMENT APHASIA R,2,0,0,0,0,0,0,0,0,0,0,2
107, ,AUDITIVES SPRACHVERS,2,0,0,0,0,0,0,0,0,0,0,2
108, ,BASIC PROCESSES READ,2,0,0,0,0,0,0,0,0,0,0,2
109, ,BATTERIA ANALISI DEF,2,0,0,0,0,0,0,0,0,0,0,2
110, ,BEHAV BRAIN FUNCT,2,0,0,0,0,0,0,0,0,2,0,0
111,3.403,BIOL PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
112, ,BOGENHAUSENER SEMANT,2,0,0,0,0,0,0,0,0,0,0,2
113, ,CAN J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
114, ,CELEX LEXICAL DATABA,2,0,0,0,0,0,0,0,0,0,0,2
115, ,COGNITIVE N IN PRESS,2,0,0,0,0,0,0,0,0,0,0,2
116, ,CONSCIOUSNESS SELF R,2,0,0,0,0,0,0,0,0,0,0,2
117, ,CR HEBD ACAD SCI,2,0,0,0,0,0,0,0,0,0,0,2
118, ,CURR BIOL,2,0,0,0,0,0,0,1,1,0,0,0
119, ,CURR OPIN NEUROBIOL,2,0,0,0,0,0,0,0,0,0,0,2
120, ,DEV DISABIL RES REV,2,0,0,0,1,0,1,0,0,0,0,0
121,4.141,DEV PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
122,3.808,DEVELOPMENTAL SCI,2,0,0,0,0,0,0,1,0,0,1,0
123, ,EUR J COGN PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
124,2.076,EXP PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
125, ,FDN KNOWLEDGE,2,0,0,0,0,0,0,0,0,0,0,2
126,2.882,INT J PSYCHOPHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
127,1.431,J COGN PSYCHOL,2,0,0,0,2,0,0,0,0,0,0,0
128, ,J COMP NEUROL,2,0,0,0,0,0,1,0,0,0,0,1
129, ,J HOPKINS U DYSGRAPH,2,0,0,0,0,0,0,0,0,0,0,2
130,2.609,J MATH PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
131, ,J NEUROSCI METH,2,0,0,0,0,0,0,0,1,0,0,1
132, ,LINGUAGGIO CERVELLO,2,0,0,2,0,0,0,0,0,0,0,0
133, ,LINGUISTISCHE BER,2,0,0,0,0,1,0,0,0,0,0,1
134, ,MORFOLOGIA,2,0,0,0,0,0,0,0,0,0,0,2
135, ,NEUROSCI BIOBEHAV R,2,0,0,1,0,0,1,0,0,0,0,0
136, ,ORTHOGRAPHY WORD REC,2,0,0,0,0,0,0,0,0,0,0,2
137, ,P ROY SOC B-BIOL SCI,2,0,0,0,0,0,0,1,0,0,0,1
138, ,PALPA PSYCHOLINGUIST,2,0,0,0,0,0,0,0,0,0,0,2
139, ,PLOS ONE,2,0,1,0,0,0,0,0,1,0,0,0
140, ,PSYCHOLINGUISTIC ASS,2,0,0,0,0,0,0,0,0,0,0,2
141,1.634,READ WRIT,2,0,0,0,0,0,0,0,0,1,0,1
142, ,STROKE,2,0,0,0,1,0,0,0,0,0,0,1
143, ,SYNESTHESIA PERSPECT,2,0,0,0,0,0,0,0,0,0,2,0
144, ,WECHSLER MEMORY SCAL,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
