Citing Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
166,0.535,ELECTRON LIBR,9,0,0,1,1,2,1,2,0,1,1,0
167, ,FR ART INT,9,0,0,0,0,0,3,0,4,0,2,0
168, ,HUM-COMPUT INTERACT,9,0,0,1,0,0,0,0,1,0,0,7
169, ,J DISTANCE ED,9,0,0,0,1,1,0,0,0,1,0,6
170,0.942,MOD LANG J,9,0,0,1,0,0,1,0,1,1,0,5
171,1.744,MOTIV EMOTION,9,0,0,0,0,0,0,3,0,2,1,3
172, ,P SIGCHI C HUM FACT,9,0,0,1,1,0,0,0,3,1,1,2
173, ,PERS UBIQUIT COMPUT,9,0,0,4,1,3,0,0,0,0,0,1
174, ,PHYS TEACH,9,0,0,0,1,1,0,2,0,1,0,4
175, ,READING FOREIGN LANG,9,0,0,0,1,1,0,1,1,1,0,4
176, ,SELF REGULATED LEARN,9,0,0,0,1,0,0,0,0,0,0,8
177, ,USING MULTIVAR S,9,0,1,1,0,0,0,0,3,0,0,4
178,7.475,ACAD MANAGE REV,8,0,0,0,0,0,0,0,0,0,0,8
179,3.545,AM J SOCIOL,8,0,0,0,0,0,0,0,0,0,0,8
180,0.891,BEHAV INFORM TECHNOL,8,0,0,1,1,0,0,0,1,1,1,3
181, ,COMMUN EDUC,8,0,0,0,0,0,0,0,2,3,2,1
182, ,CONT ISSUES TECHNOLO,8,0,0,0,0,1,5,1,0,0,0,1
183, ,ENG EDUC,8,0,0,0,0,0,0,0,0,0,0,8
184,0.790,EUR J PSYCHOL EDUC,8,0,0,0,0,0,0,0,0,1,0,7
185,1.550,INT J INFORM MANAGE,8,0,0,1,0,2,0,1,0,2,0,2
186,1.480,J BUS RES,8,0,0,2,0,1,0,0,0,1,3,1
187, ,J COLL STUDENT RETEN,8,0,1,1,0,0,2,3,1,0,0,0
188,0.922,J EDUC MEAS,8,0,0,0,0,0,0,1,1,1,0,5
189,1.773,J SECOND LANG WRIT,8,0,0,0,4,1,0,0,0,1,0,2
190, ,LECT NOTES ARTIF INT,8,0,0,0,1,0,2,2,1,1,0,1
191,1.153,LIBR INFORM SCI RES,8,0,1,0,2,0,1,0,0,0,1,3
192,2.482,MANAGE SCI,8,0,0,0,0,0,0,0,0,0,0,8
193, ,NATURE,8,0,1,0,0,0,1,0,0,0,1,5
194, ,P NATL ACAD SCI USA,8,0,0,1,1,1,3,0,0,1,1,0
195, ,PRACT ASSESSMENT,8,0,0,1,1,1,1,0,0,0,0,4
196, ,QUAL DATA ANA,8,0,0,0,0,0,0,0,0,0,0,8
197, ,RES PRACTICE TECHNOL,8,0,0,2,0,0,0,1,3,2,0,0
198,1.364,SOC SCI COMPUT REV,8,0,0,3,0,0,1,0,0,1,1,2
199,0.733,TECH COMMUN-STC,8,1,2,1,0,0,1,0,0,0,0,3
200, ,ANAT SCI EDUC,7,0,1,0,1,2,3,0,0,0,0,0
