Citing Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
245, ,HEURISTICS INTELLIGE,2,0,0,0,0,0,0,0,0,0,0,2
246, ,IAT,2,0,0,0,0,1,0,0,1,0,0,0
247, ,IC P 4 INT C AG ART,2,0,0,2,0,0,0,0,0,0,0,0
248, ,ICAIL,2,0,0,0,0,0,0,0,0,0,0,2
249, ,IEEE INT C INT ROBOT,2,0,0,1,1,0,0,0,0,0,0,0
250,2.413,IEEE ROBOT AUTOM MAG,2,0,0,0,0,1,0,0,0,0,0,1
251, ,IEEE RSJ INT C INT R,2,0,0,0,0,0,0,0,0,0,0,2
252, ,IEEE S LOG,2,0,0,0,0,0,0,0,0,0,1,1
253,2.428,IEEE T AUTOM SCI ENG,2,0,0,0,0,1,1,0,0,0,0,0
254,2.474,IEEE T CONTR SYST T,2,0,0,0,0,0,1,0,0,0,0,1
255,2.787,IEEE T SIGNAL PROCES,2,0,0,0,1,0,0,0,0,0,0,1
256, ,IJC P 16 INT JOINT,2,0,0,0,0,0,0,0,0,0,0,2
257,3.681,INFORM FUSION,2,0,0,0,0,0,0,1,0,1,0,0
258, ,INT C AI PLANN SYST,2,0,0,0,0,0,0,0,0,0,0,2
259, ,INT C PRINC KNOW REP,2,0,0,0,0,1,0,0,0,0,0,1
260, ,INT C PRINC KNOWL RE,2,0,0,1,0,0,0,0,0,0,0,1
261,0.579,INT J GAME THEORY,2,0,0,1,0,0,0,0,0,0,0,1
262,1.655,INT J GEOGR INF SCI,2,0,0,0,0,0,0,0,0,0,0,2
263,1.886,INT J INTELL SYST,2,0,0,0,0,0,0,1,1,0,0,0
264, ,INTRO MULTIAGENT SYS,2,0,0,0,0,0,2,0,0,0,0,0
265,0.939,J COMB OPTIM,2,0,0,0,0,0,1,0,0,0,0,1
266,3.589,J COMPUT CHEM,2,0,0,0,0,0,0,1,0,0,0,1
