Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
104, ,NEW RHETORIC TREATIS,3,0,0,0,0,0,0,0,0,0,0,3
105, ,P 1 INT JOINT C AUT,3,0,0,0,0,0,3,0,0,0,0,0
106, ,P 10 INT C ART INT L,3,0,0,3,0,0,0,0,0,0,0,0
107, ,P 12 C UNC ART INT U,3,0,0,1,0,0,0,0,0,0,0,2
108, ,P 13 INT JOINT C ART,3,0,0,0,0,0,0,0,0,0,0,3
109, ,P 17 INT JOINT C ART,3,0,0,0,0,0,0,3,0,0,0,0
110, ,P 2 INT WORKSH LOG P,3,0,0,0,0,0,0,0,0,0,0,3
111, ,P 20 INT C MACH LEAR,3,0,0,0,0,3,0,0,0,0,0,0
112, ,P 20 NAT C ART INT,3,0,0,3,0,0,0,0,0,0,0,0
113, ,P 5 ICAIL,3,0,0,0,0,0,0,0,0,0,0,3
114, ,P 9 UAI,3,0,0,0,0,0,0,0,0,0,0,3
115, ,P AAMAS 03,3,0,0,0,0,3,0,0,0,0,0,0
116, ,P AM ASS ART INT AAA,3,0,0,0,1,0,0,0,1,1,0,0
117, ,P AUT AG MULT AG SYS,3,0,0,0,1,1,1,0,0,0,0,0
118, ,P EUR C ART INT ECAI,3,0,0,0,2,0,1,0,0,0,0,0
119, ,P THEOR ASP REAS KNO,3,0,0,0,0,0,0,1,0,0,0,2
120, ,PHENOMENOL PERCEPT,3,0,0,0,0,0,0,0,0,0,0,3
121, ,PLEADINGS GAME ARTIF,3,0,0,0,0,0,0,0,0,0,0,3
122, ,PRACT REASONING,3,0,0,0,0,0,0,0,0,0,0,3
123, ,Q J ECON,3,0,0,0,0,0,0,0,1,0,0,2
124, ,READINGS KNOWLEDGE R,3,0,0,0,0,0,0,0,0,0,0,3
125, ,SOC CHOICE WELFARE,3,0,0,0,0,0,0,1,0,0,0,2
126, ,STRATEGIC LEARN I,3,0,1,0,2,0,0,0,0,0,0,0
127, ,THEOR GAMES EC BEHA,3,0,0,0,0,0,0,0,0,0,0,3
128, ,USES ARGUMENT,3,0,0,0,0,0,0,0,0,0,0,3
