Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
173,0.276,J STAT PLAN INFER,8,0,0,0,2,3,1,2,0,0,0,0
174,0.491,LINEAR ALGEBRA APPL,8,0,1,2,0,1,0,0,1,0,1,2
175,1.447,MACH LEARN,8,0,0,3,1,1,0,1,0,0,0,2
176,0.256,MATH LOGIC QUART,8,0,0,1,0,2,0,0,0,3,0,2
177,0.477,STAT NEERL,8,0,0,1,0,0,0,1,2,0,0,4
178,0.838,VISUAL COMPUT,8,0,0,4,2,0,1,0,0,0,0,1
179,0.699,BIOSYSTEMS,7,0,1,0,1,1,0,0,2,1,1,0
180,,CHINESE J ELECTRON,7,0,0,0,0,1,1,2,0,1,0,2
181,0.709,COMPUT CHEM ENG,7,0,0,0,2,1,1,0,3,0,0,0
182,1.146,COMPUT LINGUIST,7,0,0,4,3,0,0,0,0,0,0,0
183,0.303,CONTROL ENG PRACT,7,0,1,2,2,0,0,0,0,0,2,0
184,,FINITE FIELDS TH APP,7,0,1,0,0,1,1,0,1,2,0,1
185,1.143,GRAPH MODELS,7,0,1,0,0,2,0,0,0,0,0,4
186,1.018,IEEE CONCURR,7,0,1,1,3,1,0,1,0,0,0,0
187,2.094,IEEE T PATTERN ANAL,7,0,0,1,1,3,0,1,0,0,0,1
188,,INT CONGR SER,7,0,0,2,0,3,2,0,0,0,0,0
189,0.417,INT J APPROX REASON,7,0,0,0,0,1,3,0,1,0,1,1
190,0.321,INT J COOP INF SYST,7,0,0,0,3,1,2,0,0,0,1,0
191,0.424,J VISUAL COMP ANIMAT,7,0,0,2,4,1,0,0,0,0,0,0
192,0.355,MACH VISION APPL,7,0,0,0,3,1,1,1,0,1,0,0
193,,MANAG INFORMAT SYST,7,1,0,1,2,0,1,0,0,1,1,0
194,0.523,OPER RES LETT,7,0,0,2,2,3,0,0,0,0,0,0
195,1.080,PRESENCE-TELEOP VIRT,7,0,3,2,0,0,1,0,1,0,0,0
196,1.324,SIAM J CONTROL OPTIM,7,0,1,1,0,1,0,0,2,0,1,1
197,,SYM REL DIST SYST,7,2,0,0,2,0,0,1,0,1,0,1
198,0.912,ACAD RADIOL,6,0,1,2,1,2,0,0,0,0,0,0
199,0.413,ACTA ARITH,6,0,0,2,0,2,0,0,0,0,0,2
200,,AIP CONF P,6,0,0,0,1,4,0,0,0,1,0,0
201,0.068,ALGEBRA UNIV,6,0,0,0,0,0,0,1,0,0,1,4
202,0.483,COMPUT GRAPH-UK,6,0,0,2,3,0,0,0,0,0,0,1
203,,EUROMICRO,6,0,0,1,1,1,2,0,0,0,0,1
204,1.185,IEEE SIGNAL PROC MAG,6,0,0,5,0,1,0,0,0,0,0,0
