Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
138, ,PSYCHOL INQ,3,0,0,0,0,0,0,0,1,0,0,2
139,4.251,PSYCHOL SCI,3,0,0,0,1,0,0,0,0,0,0,2
140, ,RES MOTIVATION ED,3,0,0,0,0,0,0,0,0,0,0,3
141, ,RES SOCIOCULTURAL IN,3,0,0,0,1,0,0,0,2,0,0,0
142, ,SCIENCE,3,0,0,0,0,0,0,0,0,0,0,3
143, ,SCRIPTING COMPUT S,3,3,0,0,0,0,0,0,0,0,0,0
144,0.497,TEACH COLL REC,3,0,0,0,1,0,0,0,0,0,1,1
145, ,TEACH LEARN MED,3,0,0,1,0,1,0,0,0,0,0,1
146, ,TECHNOL BASED ED,3,0,0,3,0,0,0,0,0,0,0,0
147, ,WHAT WE KNOW CSCL IM,3,0,0,0,3,0,0,0,0,0,0,0
148, ,WORKING MEMORY,3,0,0,0,0,0,0,0,0,0,0,3
149,0.595,Z PADAGOG PSYCHOL,3,0,0,0,0,3,0,0,0,0,0,0
150, ,84 ANN M AM ED RES A,2,0,0,0,0,2,0,0,0,0,0,0
151, ,ADV PSYCHOL HUMAN IN,2,0,0,0,0,0,0,0,0,0,0,2
152, ,AM BIOL TEACH,2,0,0,0,0,1,0,1,0,0,0,0
153, ,AM EDUC,2,0,0,0,0,0,0,0,0,0,0,2
154,0.343,APPL MEAS EDUC,2,0,1,0,0,0,0,0,0,0,0,1
155,1.317,APPL PSYCHOL-INT REV,2,0,0,1,0,0,0,0,0,0,0,1
156, ,APTITUDE LEARN IN,2,0,0,0,0,0,0,0,0,0,0,2
157, ,ARCHITECTURE COGNITI,2,0,0,0,0,0,0,0,0,0,0,2
158, ,ARGUMENTATION SCI ED,2,2,0,0,0,0,0,0,0,0,0,0
159, ,ARTIF INTELL,2,0,1,0,0,0,0,0,0,0,0,1
160, ,ATOM COMPONENTS TH,2,0,0,0,0,0,0,0,0,0,2,0
161,17.462,BEHAV BRAIN SCI,2,0,0,0,0,0,0,2,0,0,0,0
162,1.028,BEHAV INFORM TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
163, ,CHILD NEUROPSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
164, ,COGNITIVE TASK ANAL,2,0,0,0,0,0,0,0,2,0,0,0
165, ,COMPREHENSION PARADI,2,0,0,0,0,0,0,0,0,0,2,0
166, ,COMPUT SUPPORT COL,2,0,0,0,0,0,2,0,0,0,0,0
167, ,CONTEMP EDUC,2,0,0,0,0,0,0,0,0,0,0,2
168, ,COOPERATION COMPETIT,2,0,0,0,0,0,0,0,0,0,0,2
169, ,DECIS SUPPORT SYST,2,0,0,0,1,1,0,0,0,0,0,0
170, ,DECLINING DEGREES HI,2,0,0,2,0,0,0,0,0,0,0,0
171, ,DESIGNING VIRTUAL CO,2,0,0,0,2,0,0,0,0,0,0,0
172, ,DEV ACHIEVEMENT MOTI,2,0,0,0,0,0,2,0,0,0,0,0
173,2.032,DEV REV,2,0,0,0,0,0,0,0,0,0,0,2
174, ,ELEARNING SCI INSTRU,2,0,0,0,0,2,0,0,0,0,0,0
175,1.484,ERGONOMICS,2,0,0,0,0,0,0,0,0,0,1,1
176, ,EXCHANGE ORG BEHAV T,2,0,0,0,0,0,0,0,0,0,0,2
177, ,EXPERTISE CONTEXT,2,0,0,0,0,0,0,0,0,0,0,2
178, ,HANDB CHILD PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
179, ,HANDB NEW MEDIA,2,0,0,0,0,0,2,0,0,0,0,0
180, ,HANDB RES CURRICULUM,2,0,0,0,0,0,0,0,0,0,0,2
181, ,HANDB RES TEACHING,2,0,0,0,0,0,0,1,0,0,0,1
182, ,HDB IMPLICIT LEARNIN,2,0,0,0,0,0,0,0,0,0,2,0
183, ,HIGHER EDUC RES DEV,2,0,0,0,0,0,0,0,0,0,0,2
184, ,HUM MENT WORKLOA,2,0,0,0,0,0,0,0,0,0,0,2
185, ,IEEE T SYST MAN CYB,2,0,0,0,0,0,0,0,0,0,0,2
186, ,INFORM SEEKING ELECT,2,0,0,0,0,0,0,0,0,0,0,2
187, ,INFORM SOFTWARE TECH,2,0,1,0,0,1,0,0,0,0,0,0
188, ,INSTRUCTING TESTING,2,0,2,0,0,0,0,0,0,0,0,0
189,0.969,INTERACT COMPUT,2,0,0,0,0,1,0,0,0,0,1,0
190, ,INTERNET ENV SCI ED,2,0,0,0,2,0,0,0,0,0,0,0
191, ,INTRINSIC MOTIVATION,2,0,0,0,0,0,0,0,0,0,0,2
192,4.684,J ABNORM PSYCHOL,2,0,0,0,0,0,0,1,0,0,1,0
193,4.655,J AM ACAD CHILD PSY,2,0,0,0,0,0,1,0,1,0,0,0
194, ,J ARTIF INTELL RES,2,0,0,0,0,0,0,0,0,0,0,2
195, ,J CLASSROOM INTERACT,2,0,0,0,0,0,0,1,0,0,0,1
196, ,J DISTANCE ED,2,0,0,0,0,0,1,1,0,0,0,0
197,0.345,J LIT RES,2,0,0,0,0,0,0,0,0,0,0,2
198,2.331,J PERS,2,0,0,0,0,0,0,0,0,0,0,2
199, ,J READING BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
200, ,J RES DEV EDUC,2,0,0,0,0,0,0,0,0,2,0,0
201, ,J SCI ED TECHNOLOGY,2,2,0,0,0,0,0,0,0,0,0,0
202, ,KNOWING LEARN INS,2,0,0,0,0,0,0,0,0,0,0,2
203, ,LEARN DISABILITIE,2,0,0,0,1,0,0,0,0,0,0,1
204, ,LEARN HUMANS MACH,2,0,0,0,0,0,0,0,0,0,0,2
205,1.403,MEMORY,2,0,0,0,0,0,0,0,1,0,1,0
206, ,MIND SOC,2,0,0,0,0,0,0,0,0,0,0,2
207, ,MIND SOC DEV HIGHER,2,0,0,0,0,0,0,0,0,0,0,2
208, ,MOTIVATION ED THEORY,2,0,0,0,0,0,2,0,0,0,0,0
209,1.333,NEBR SYM MOTIV,2,0,0,0,0,0,0,0,0,0,0,2
210,0.529,OXFORD REV EDUC,2,0,0,0,0,0,0,0,0,0,0,2
211, ,P 15 ANN C COGN SCI,2,0,0,0,0,0,0,0,0,0,0,2
212, ,P 28 ANN C COGN SCI,2,0,2,0,0,0,0,0,0,0,0,0
213, ,P 7 INT C LEARN SCI,2,0,2,0,0,0,0,0,0,0,0,0
214, ,PEDIATR PULM,2,0,0,0,0,0,0,0,0,0,0,2
215, ,PLANS STRUCT BEHA,2,0,0,0,0,0,0,0,0,0,0,2
216, ,PSYCHOL MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
217,0.543,PSYCHOL SCHOOLS,2,0,0,0,0,0,1,0,0,0,0,1
218,1.935,PSYCHON B REV,2,0,0,0,0,0,1,1,0,0,0,0
219, ,READING ABILITY,2,0,0,0,0,0,0,0,0,0,0,2
220,2.333,REV GEN PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
221, ,ROAD EXCELLENCE ACQU,2,0,0,0,0,0,0,0,0,0,0,2
222, ,RULES MIND,2,0,0,0,0,0,0,0,0,0,0,2
223, ,SELF EFFICACY EXERCI,2,0,0,0,0,0,0,0,0,0,0,2
224, ,SITUATED LEARN LE,2,0,0,0,0,0,0,0,0,0,0,2
225, ,STUDENT MOTIVATION C,2,0,0,0,0,0,0,1,0,0,0,1
226, ,SURPASSING OURSELVES,2,0,0,0,0,0,0,0,0,0,0,2
227, ,TEAM BASED LEARNING,2,0,0,0,2,0,0,0,0,0,0,0
228, ,THEOR FDN LEAR,2,0,0,0,0,0,0,0,2,0,0,0
229, ,THESIS ARIZ STATE,2,0,0,1,0,0,0,0,0,0,0,1
230, ,THESIS HARVARD U,2,0,1,1,0,0,0,0,0,0,0,0
231, ,THESIS U S CALIF,2,0,0,0,0,2,0,0,0,0,0,0
232, ,TRAINING COMPLEX COG,2,0,0,0,0,0,0,0,0,0,0,2
233, ,TRANSFER COGNITIVE S,2,0,0,0,0,0,0,0,0,0,0,2
234,9.389,TRENDS COGN SCI,2,0,0,0,0,0,0,0,1,0,1,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
