Citing Journal Data: COGNITIVE SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
108, ,ARCHITECTURE COGNITI,2,0,0,0,0,0,0,0,0,0,0,2
109, ,ARCHITECTURE INTELLI,2,0,0,0,0,0,0,0,0,0,2,0
110, ,B PSYCHONOMIC SOC,2,0,0,0,0,0,0,0,0,0,0,2
111, ,BEHAV ECOL SOCIOBIOL,2,0,0,0,0,0,0,0,0,0,0,2
112, ,BEHAV EVOLUTION,2,0,0,0,0,0,0,2,0,0,0,0
113, ,BIOL REV,2,0,0,0,0,0,0,1,0,0,0,1
114,1.352,BRIT J SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
115, ,CHILDS UNDERSTANDING,2,0,0,0,0,0,0,0,0,0,0,2
116, ,COALITIONS ALLIANCES,2,0,0,0,0,0,0,0,0,2,0,0
117, ,COGNITION EVOLUTION,2,0,0,2,0,0,0,0,0,0,0,0
118,0.962,COGNITIVE DEV,2,0,0,0,1,0,0,0,0,0,0,1
119, ,COGNITIVE NEUROSCIEN,2,0,0,0,0,0,2,0,0,0,0,0
120, ,COGNITIVE PSYCHOL IT,2,0,0,0,0,0,1,0,0,0,0,1
121, ,CREATIVE INVESTIGATI,2,0,0,0,2,0,0,0,0,0,0,0
122, ,DESCENT MIND,2,0,2,0,0,0,0,0,0,0,0,0
123, ,DEV SCI,2,0,0,2,0,0,0,0,0,0,0,0
124, ,EVOLUTION,2,0,0,0,0,0,0,0,1,0,0,1
125, ,EVOLUTION BRAIN INTE,2,0,0,0,0,0,0,0,0,0,0,2
126, ,EVOLUTION SOC BEH,2,0,0,0,0,2,0,0,0,0,0,0
127, ,FDN INTELLIGENT TUTO,2,0,0,0,0,0,0,0,0,0,0,2
128, ,GEN THEOR EXPERTISE,2,0,0,0,0,0,0,0,0,0,2,0
129, ,GROWING POINTS ETHOL,2,0,0,0,0,0,0,0,0,0,0,2
130, ,HUM PROBL SOLVING,2,0,0,0,0,0,0,0,0,0,0,2
131, ,INFORM CONTINUU,2,0,0,0,0,0,0,2,0,0,0,0
132,0.633,INT J CONFL MANAGE,2,0,0,0,0,0,0,0,0,0,0,2
133,0.333,INT J HUM-COMPUT ST,2,0,0,0,0,0,2,0,0,0,0,0
134, ,INTERPRETATION SCHIZ,2,0,0,0,0,0,0,0,0,0,0,2
135,3.352,J ABNORM PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
136, ,J COMP PHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
137, ,J COMP PHYSIOL PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
138, ,J EXP PSYCHOL GENER,2,0,0,0,0,0,0,0,0,0,0,2
139,0.476,J GENET PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
140,1.286,J LEARN SCI,2,0,0,0,0,0,2,0,0,0,0,0
141, ,J SPEECH HEAR RES,2,0,0,0,0,0,0,0,0,0,0,2
142,3.371,LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
143, ,LANGUAGE ACQUISITION,2,1,0,0,0,0,0,1,0,0,0,0
144, ,MAMMALIA,2,0,0,0,0,0,1,1,0,0,0,0
145,0.750,MERRILL PALMER QUART,2,0,0,0,0,0,0,0,0,0,0,2
146, ,MIT ENCY COGNITIVE S,2,0,2,0,0,0,0,0,0,0,0,0
147, ,MODELS NEURAL NETWOR,2,0,0,0,0,0,1,1,0,0,0,0
148, ,MODULARITY DEV PERSP,2,0,0,0,0,0,0,0,1,1,0,0
149, ,MONKEYS SEE WORLD,2,0,0,0,0,0,0,0,0,0,0,2
150, ,MONKEYS SEE WORLD IN,2,0,0,0,0,0,0,0,0,0,0,2
151, ,P 15 ANN M COGN SCI,2,0,0,0,0,0,0,0,2,0,0,0
152, ,P 17 ANN M COGN SCI,2,0,0,0,0,0,2,0,0,0,0,0
153, ,PARALLEL MODELS ASS,2,0,0,0,0,0,0,0,0,0,0,2
154,1.252,PERCEPT PSYCHOPHYS,2,0,0,1,0,0,0,0,0,0,0,1
155, ,PHILOS T ROY SOC B,2,0,0,0,0,0,1,0,1,0,0,0
156, ,PHONOLOGICAL DEV MOD,2,0,0,0,0,0,0,0,0,2,0,0
157, ,PIAGET EVOLUTION DEV,2,0,0,2,0,0,0,0,0,0,0,0
158, ,PRIMATE BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
159, ,PRIMATE SOC,2,0,0,0,0,0,0,0,0,0,0,2
160, ,PRIMATE SOC RELAT,2,0,0,0,0,0,0,0,0,0,0,2
161, ,PROTOCOL ANAL VERBAL,2,0,0,0,0,0,0,0,1,0,0,1
162,0.417,PSYCHOL BELG,2,0,0,0,0,0,1,0,0,0,0,1
163, ,PSYCHOL LEARN MOT,2,0,0,0,0,0,0,1,0,0,0,1
164, ,PSYCHOL LEARN MOTIV,2,0,0,0,0,0,0,0,1,0,0,1
165,1.580,PSYCHON B REV,2,0,0,0,1,1,0,0,0,0,0,0
166,2.562,RES ORGAN BEHAV,2,0,0,0,1,0,0,0,0,0,0,1
167, ,REV LINGUISTIQUE PHI,2,0,0,0,0,0,0,0,0,0,0,2
168, ,SCI ARTIFICIAL,2,0,0,0,0,1,0,0,0,0,0,1
169, ,SYM ZOOL SOC LOND,2,1,0,0,0,0,0,0,0,0,0,1
170, ,TEACHING SIGN LANGUA,2,0,0,0,0,0,0,0,0,0,0,2
171, ,TRENDS COGNITIVE SCI,2,0,0,1,1,0,0,0,0,0,0,0
172, ,UNDERSTANDING OTHER,2,1,0,0,0,0,0,0,1,0,0,0
173, ,USER MODEL USER-ADAP,2,0,0,0,0,0,0,0,0,1,0,1
174, ,WOMEN FIRE DANGEROUS,2,0,0,0,0,0,0,0,0,0,0,2
175,1.846,YEARB PHYS ANTHROPOL,2,0,0,0,0,0,0,1,0,0,1,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
