Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
165,1.029,LEARN INSTR,2,0,0,0,0,0,0,0,1,0,0,1
166,,LEARN MEMORY,2,0,0,0,0,0,0,0,0,0,0,2
167,,LEONARDO,2,0,0,0,0,0,0,0,0,0,0,2
168,1.619,MULTIVAR BEHAV RES,2,0,0,0,0,0,0,0,0,0,0,2
169,,NAT NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
170,,NEUROREPORT,2,0,0,0,0,0,0,0,0,0,0,2
171,1.847,ORGAN BEHAV HUM DEC,2,0,0,0,0,0,0,0,0,0,0,2
172,,P NATL ACAD SCI USA,2,0,0,0,0,0,0,0,0,0,0,2
173,2.580,PERS SOC PSYCHOL B,2,0,1,0,0,0,0,0,0,1,0,0
174,,PHARMACOL THERAPEUT,2,0,0,0,0,0,0,0,0,0,0,2
175,0.571,PHILOS PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
176,2.561,PHYSIOL BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
177,0.907,RES Q EXERCISE SPORT,2,0,0,0,0,0,0,0,0,0,0,2
178,2.600,REV EDUC RES,2,0,0,0,0,0,0,0,0,0,1,1
179,2.333,REV GEN PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
180,1.472,SCIENTOMETRICS,2,0,0,0,1,0,0,0,0,0,0,1
181,0.732,SPORT PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
182,,SPORTS MED,2,0,0,0,0,0,0,1,0,0,0,1
183,0.581,SWISS J PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
184,1.212,TECH COMMUN,2,0,0,0,0,0,0,1,0,0,0,1
185,,TOPOI-INT REV PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
186,1.078,TRANSPORT RES F-TRAF,2,0,0,0,0,0,1,0,0,0,0,1
187,,VISUAL NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
