Citing Journal Data: INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
156, ,DIALOGUE MANAGE,3,0,0,0,0,3,0,0,0,0,0,0
157, ,GOTHENBURG MONOGR,3,0,0,0,0,0,0,0,0,0,0,3
158, ,HANDB IND INNOVATION,3,0,0,0,0,0,0,3,0,0,0,0
159, ,HUM FACT COMP SYST C,3,0,0,0,0,0,0,0,0,0,1,2
160, ,HUM FACT WEB 4 C,3,0,0,3,0,0,0,0,0,0,0,0
161, ,HYPERMEDIA,3,0,0,0,0,0,0,0,0,1,1,1
162, ,HYPERTEXT PSYCHOL PE,3,0,0,0,1,0,0,0,2,0,0,0
163, ,HYPERTEXT THEOR PRA,3,0,0,0,0,0,0,0,0,0,0,3
164, ,IEEE MULTIMEDIA,3,0,0,2,0,1,0,0,0,0,0,0
165, ,IEEE SOFTWARE,3,0,0,0,0,0,0,0,1,0,0,2
166, ,IMAGE VISION COMPUT,3,0,0,1,0,0,0,0,1,0,0,1
167,1.093,INFORM SYST RES,3,0,0,1,0,1,1,0,0,0,0,0
168, ,INFORM TECHNOL,3,0,0,0,1,0,1,0,0,0,0,1
169, ,INFORM VISUALIZ,3,1,2,0,0,0,0,0,0,0,0,0
170,0.255,INT J IND ERGONOM,3,0,0,0,0,0,1,1,0,0,0,1
171, ,J ARTIFICIAL INTELLI,3,0,0,0,0,0,0,0,0,2,0,1
172, ,J AUTOMATED REASONIN,3,0,0,0,0,0,0,0,0,1,0,2
173,0.535,J COMMUN,3,0,0,0,0,0,0,0,0,3,0,0
174, ,J GAMBLING STUDIES,3,0,0,0,0,3,0,0,0,0,0,0
175,2.039,J MARKETING,3,0,0,0,1,1,0,0,0,0,0,1
176, ,J MOL CATAL A-CHEM,3,0,0,3,0,0,0,0,0,0,0,0
177, ,J SYST SOFTWARE,3,0,0,0,0,0,0,3,0,0,0,0
178, ,J VISUAL LANG COMPUT,3,0,0,0,0,3,0,0,0,0,0,0
179, ,MACH LEARN ART,3,0,0,0,0,0,0,0,0,0,0,3
180,1.507,MEM COGNITION,3,0,0,0,0,1,0,0,1,1,0,0
181, ,NEW SCI,3,0,0,0,0,0,1,0,0,1,0,1
182, ,ORGANOMETALLICS,3,0,0,0,3,0,0,0,0,0,0,0
183, ,P 1 IEEE INT S REQ E,3,0,0,0,0,0,0,0,3,0,0,0
184, ,P 1 INT C DISC SCI F,3,0,0,3,0,0,0,0,0,0,0,0
185, ,P 1 WORKSH EMB CONV,3,0,0,3,0,0,0,0,0,0,0,0
186, ,P 12 IJCAI,3,0,0,0,1,0,0,0,0,0,2,0
187, ,P 16 INT JOINT C ART,3,0,3,0,0,0,0,0,0,0,0,0
188, ,P 22 ANN INT ACM SIG,3,0,3,0,0,0,0,0,0,0,0,0
189, ,P 4 INT WORKSH DIG M,3,0,0,3,0,0,0,0,0,0,0,0
190, ,P 5 EUR C COMP SUPP,3,0,0,0,3,0,0,0,0,0,0,0
