Citing Journal Data: AMERICAN JOURNAL OF PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
105,0.722,J APPL SOC PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
106,5.115,J COGNITIVE NEUROSCI,2,0,0,1,0,0,1,0,0,0,0,0
107,0.689,J ENVIRON PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
108,0.519,J GEN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
109, ,J GERONTOL,2,0,0,0,0,0,0,0,0,0,0,2
110,0.240,J HIST BEHAV SCI,2,0,0,0,0,0,0,0,0,0,0,2
111,1.056,J MATH PSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
112, ,J MENT IMAGERY,2,0,0,0,0,0,0,0,0,0,0,2
113,0.536,LEARN INSTR,2,0,0,0,0,0,1,0,0,0,1,0
114,1.522,MEMORY,2,0,0,1,0,0,1,0,0,0,0,0
115, ,MEMORY BOOK,2,0,0,0,0,0,0,0,0,0,0,2
116, ,MENT REPRESENTATIO,2,0,0,0,0,0,0,0,0,0,0,2
117, ,METACOGNITION IMPLIC,2,0,0,0,0,2,0,0,0,0,0,0
118,2.702,NEUROPSYCHOLOGY,2,0,0,1,0,0,1,0,0,0,0,0
119, ,NEW PERSPECTIVES INT,2,0,0,0,0,0,2,0,0,0,0,0
120, ,PERCEPT COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
121,1.240,PROF PSYCHOL-RES PR,2,0,0,0,0,0,0,0,0,0,1,1
122, ,PROTOCOL ANAL VERBAL,2,0,0,0,0,0,0,0,2,0,0,0
123, ,PSYCHOL ATTENTION,2,0,0,1,1,0,0,0,0,0,0,0
124, ,PSYCHOL ISSUES EYEWI,2,0,0,0,0,1,0,0,0,0,0,1
125, ,PSYCHOL LEARN MOT,2,0,0,0,0,0,0,0,0,0,0,2
126, ,PSYCHOL PERCEPTION,2,0,0,0,0,0,0,0,0,0,0,2
127,0.238,PSYCHOL REP,2,0,0,0,0,0,0,0,0,0,0,2
128, ,PSYCHOL STUDY SCI,2,0,0,0,0,0,0,0,0,0,0,2
129, ,RETHINKING PSYCHOL,2,0,0,0,0,0,2,0,0,0,0,0
130,2.088,REV EDUC RES,2,0,0,0,0,0,0,0,0,0,0,2
131, ,REV GEN PSYCHOL,2,0,1,0,1,0,0,0,0,0,0,0
132,0.330,SCAND J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
133, ,SCRIPTS PLANS GOALS,2,0,0,0,0,0,0,0,0,0,0,2
134, ,SOC FDN THOUGHT A,2,0,0,0,0,0,0,0,0,0,0,2
135, ,STRUCT SCI REVOLU,2,0,0,0,0,0,0,0,0,0,0,2
136, ,STUD NEW EXPT AES,2,0,0,0,0,0,0,0,0,0,0,2
137, ,U CALIF PUBLICA,2,0,0,0,0,0,0,0,0,0,0,2
138, ,VISION,2,0,0,0,0,0,0,0,0,1,0,1
139, ,VISION RES,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
