Citing Journal Data: JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
108, ,ARCH NEUROL-CHICAGO,2,0,0,0,0,0,0,0,0,0,0,2
109, ,ARCH PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
110, ,ARCHITECTURE COGNITI,2,0,0,0,0,0,0,0,0,0,0,2
111, ,BEHAV BRAIN RES,2,0,0,0,0,1,0,0,0,0,0,1
112, ,BIAS QUANTIFYING JUD,2,0,0,0,0,0,0,0,0,0,0,2
113, ,BIOL CYBERN,2,0,0,0,0,0,0,0,0,1,0,1
114,0.630,BRAIN COGNITION,2,0,0,0,0,0,0,0,0,2,0,0
115,1.473,BRAIN LANG,2,0,0,1,0,0,0,0,0,0,0,1
116, ,BRAIN MIND,2,0,0,0,2,0,0,0,0,0,0,0
117, ,CHRONOMETRIC EXPLORA,2,0,0,0,0,0,0,0,0,0,0,2
118,1.863,COGNITION EMOTION,2,0,0,1,0,0,1,0,0,0,0,0
119, ,COGNITIVE BRAIN RES,2,0,0,0,1,1,0,0,0,0,0,0
120,2.180,COGNITIVE NEUROPSYCH,2,0,0,0,0,0,0,0,0,0,0,2
121, ,COGNITIVE NEUROSCIEN,2,0,0,0,0,0,2,0,0,0,0,0
122, ,CONCEPTS CONCEPTUAL,2,0,0,0,0,0,0,0,0,0,0,2
123, ,COND REINFORCEMENT,2,0,0,0,0,0,0,0,0,0,0,2
124, ,CONSCIOUSNESS SELF R,2,0,0,0,0,0,0,0,0,0,0,2
125, ,DECISION MAKING COGN,2,0,0,0,1,0,1,0,0,0,0,0
126, ,DISSERT ABSTR,2,0,0,0,1,0,0,0,0,0,0,1
127,1.396,ECON J,2,0,0,1,0,0,1,0,0,0,0,0
128,1.874,ECONOMETRICA,2,0,0,0,0,0,0,0,0,0,0,2
129,1.069,EUR J SOC PSYCHOL,2,0,0,1,0,0,0,0,1,0,0,0
130, ,EXP AGING RES,2,0,0,0,0,0,0,0,0,1,0,1
131, ,FRONTAL LOBE FUNCTIO,2,0,0,0,0,0,0,0,0,0,2,0
132, ,HANDB NOISE CONTROL,2,0,0,0,0,0,0,0,0,0,0,2
133, ,HANDB OPERANT BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
134, ,HANDB PERCEPTION,2,0,0,0,0,0,0,0,0,0,0,2
135, ,HANDB SOC PSYCHOL,2,0,0,2,0,0,0,0,0,0,0,0
136,0.963,HARVARD EDUC REV,2,0,0,0,0,0,0,0,0,0,0,2
137, ,HDB NEUROPSYCHOLOGY,2,0,0,0,0,0,0,0,2,0,0,0
138, ,HDB PSYCHOLINGUISTIC,2,0,0,0,0,0,0,2,0,0,0,0
139, ,HUM MEMORY THEORY,2,0,0,1,0,0,0,0,0,0,0,1
140, ,IMPLICIT LEARN TA,2,0,0,0,0,0,0,0,2,0,0,0
141, ,IN PRESS CONTROL COG,2,0,0,0,0,0,0,0,0,0,0,2
142, ,IN PRESS PSYCHOL SCI,2,0,0,0,0,0,0,0,0,0,0,2
143, ,INHIBITORY PROCESSES,2,0,0,0,0,0,0,2,0,0,0,0
144, ,INVEST OPHTH VIS SCI,2,0,0,0,2,0,0,0,0,0,0,0
145,1.730,J APPL PSYCHOL,2,0,0,0,0,0,0,0,0,0,2,0
146,1.218,J CROSS CULT PSYCHOL,2,0,0,0,1,0,0,1,0,0,0,0
147, ,J EXP PSYCHOL ANIMA,2,0,0,0,0,0,0,1,0,0,0,1
148,1.273,J LABOR ECON,2,0,0,0,0,0,0,0,0,0,2,0
149,1.679,J MARKETING RES,2,0,0,0,2,0,0,0,0,0,0,0
150,1.141,J MOTOR BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
151, ,J NEUROSURG,2,0,0,0,0,0,0,0,0,0,0,2
152, ,J OPT SOC AM A,2,0,0,0,0,0,1,0,0,0,0,1
153,1.488,J PERS,2,0,0,0,0,1,0,0,0,0,0,1
154,0.667,J PHONETICS,2,0,0,0,0,0,0,0,1,0,0,1
155, ,J SPEECH HEAR RES,2,0,0,0,0,0,0,0,0,0,0,2
156, ,NEURAL COMPUT,2,0,0,0,0,0,1,1,0,0,0,0
157, ,NEUROPSYCHOLOGICAL I,2,0,0,0,0,0,0,0,0,0,0,2
158, ,ORG LEARN,2,0,0,0,0,0,0,0,0,0,0,2
159, ,P 20 ANN C COGN SCI,2,0,0,2,0,0,0,0,0,0,0,0
160, ,P ARISTOTELIAN SOC,2,0,0,0,0,0,0,0,0,0,0,2
161, ,P ROY SOC LOND B BIO,2,0,0,0,0,0,0,0,0,0,1,1
162, ,PERCEPT ORG,2,0,0,0,0,0,0,0,0,0,0,2
163,1.193,PERCEPTION,2,0,0,0,0,0,0,0,0,0,0,2
164, ,PHILOS T ROY SOC B,2,0,0,1,0,0,0,0,0,0,0,1
165, ,PREFRONTAL CORTEX,2,0,0,1,0,0,0,0,0,0,0,1
166, ,PROG BRAIN RES,2,0,0,0,0,0,0,0,0,1,0,1
167,0.898,PSYCHOMETRIKA,2,0,0,0,0,0,0,0,0,0,0,2
168, ,PSYCHOMUSICOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
169,4.024,Q J ECON,2,0,0,0,2,0,0,0,0,0,0,0
170, ,Q J EXPT PSYCHOL HUM,2,0,0,0,0,0,0,0,0,1,1,0
171, ,REMEMBERING,2,0,0,0,0,0,0,0,0,0,0,2
172, ,RES PUBL ASS,2,0,0,0,0,0,0,0,0,0,0,2
173, ,SCI APPROACHES CONSC,2,0,0,0,2,0,0,0,0,0,0,0
174, ,SIMPLE HEURISTICS MA,2,0,2,0,0,0,0,0,0,0,0,0
175, ,SPEAKING INTENTION A,2,0,0,0,0,0,0,0,0,0,0,2
176, ,STAT PRINCIPLES EXPT,2,0,0,0,0,0,0,0,0,0,0,2
177, ,SYNCHRONIC DIACHRONI,2,0,0,0,0,0,0,0,0,0,0,2
178, ,THESIS HARVARD U,2,0,0,0,0,0,0,0,0,0,0,2
179, ,VISION,2,0,0,0,0,0,0,0,0,0,0,2
180, ,VISUAL PERCEPTION NE,2,0,0,0,0,0,0,0,0,0,0,2
181, ,VISUOSPATIAL WORKING,2,0,0,0,0,0,2,0,0,0,0,0
182, ,WORKING MEMORY,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
