Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,Rest
109, ,ORIGINS COMPLEX LANG,2,0,0,0,0,0,0,0,0,0,2,0
110, ,ORIGINS LANGUAGE CON,2,0,0,0,2,0,0,0,0,0,0,0
111, ,OXFORD ENGLISH DICT,2,0,0,0,0,0,0,0,0,0,0,2
112, ,P ACM SIGCHI C HUM F,2,0,0,1,0,1,0,0,0,0,0,0
113, ,P IEEE ASME INT C AD,2,0,0,0,0,0,0,0,1,0,0,1
114, ,P IEEE INT C SYST MA,2,0,0,0,0,0,0,0,0,0,1,1
115, ,P IEEE ROMAN,2,0,0,1,1,0,0,0,0,0,0,0
116, ,P INT JOINT C ART IN,2,0,0,0,1,0,0,0,0,0,1,0
117, ,POINTING WHERE LANGU,2,0,0,0,0,0,2,0,0,0,0,0
118,12.568,PSYCHOL BULL,2,0,0,0,0,0,0,0,1,0,0,1
119, ,RADICAL CONSTRUCTION,2,0,0,0,0,0,0,0,2,0,0,0
120, ,RELEVANCE COMMUNICAT,2,0,0,0,0,0,0,0,0,0,0,2
121, ,ROB,2,0,0,0,2,0,0,0,0,0,0,0
122, ,SCI AM,2,0,0,0,0,0,0,0,0,0,0,2
123, ,STUD LANG,2,0,0,0,0,2,0,0,0,0,0,0
124, ,TALKING APE LANGUAGE,2,0,0,0,2,0,0,0,0,0,0,0
125, ,THEOR ISSUES S,2,0,0,0,0,0,0,0,0,0,0,2
126, ,THESIS U S CALIF,2,0,0,0,0,0,2,0,0,0,0,0
127, ,UNDERST MEDIA,2,0,0,0,0,0,0,0,0,0,0,2
128, ,VISION RES,2,0,0,0,0,0,0,0,0,1,0,1
129, ,WASH POST,2,0,0,0,0,1,0,0,0,1,0,0
130, ,WORLD ROB 2005,2,0,0,0,2,0,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
